,Unnamed: 0,target_id,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,epoch,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score,sky_coord.ra,sky_coord.dec,label,catalog,toi,toidisplay,toipfx,ctoi_alias,pl_pnum,tfopwg_disp,st_tmag,st_tmagerr1,st_tmagerr2,st_tmagsymerr,st_tmaglim,rastr,raerr1,raerr2,rasymerr,decstr,decerr1,decerr2,decsymerr,st_pmra,st_pmraerr1,st_pmraerr2,st_pmrasymerr,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdecsymerr,st_pmdeclim,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidsymerr,pl_tranmidlim,pl_orbpererr1,pl_orbpererr2,pl_orbpersymerr,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhsymerr,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandepsymerr,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radesymerr,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insolsymerr,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtsymerr,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distsymerr,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_teffsymerr,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_loggsymerr,st_logglim,st_rad,st_raderr1,st_raderr2,st_radsymerr,st_radlim,sectors,toi_created,rowupdate,release_date,tce_plnt_num,tce_rogue_flag,tce_period_err,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
7315,3684,5881120,K04156.01,Kepler-1943 b,293.31827,0.0,19h33m16.38s,41.116669,0.0,+41d07m00.0s,14.238,,13.72,,13.625,,13.524,,12.677,0.022,12.364,0.021,12.252,0.023,13.809,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,1.0,277.0,3.6581638,13.068923,0.8098,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2889,0.3511,Mandel and Agol (2002 ApJ 580 171),15.8,,,135.31157,0.00862,-0.00862,0.0,,,,,,1.1,0.35,-0.12,0.0571,,,0.985,0.027,-0.69,5.676,0.158,-0.158,,,,64.5,4.5,-4.5,4.85018974,5.845e-05,-5.845e-05,0.01031,0.000576,-0.003146,1.769,0.88,-0.88,56.15,,,1098.0,,,6032.0,168.0,-210.0,4.485,0.054,-0.216,-0.06,0.25,-0.3,0.973,0.315,-0.105,1.055,0.139,-0.139,,,,q1_q17_dr25_stellar,0.141,19.554528,1.8e-05,41.11662,0.00021,-0.96,0.75,-0.19,0.75,6.6e-05,4.7e-05,1.4e-05,4.7e-05,0.81,0.76,0.18,0.36,0.83,0.75,0.79,0.71,0.29,0.36,0.84,0.67,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,005/005881/005881120/dv/kplr005881120-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.312,0.00862,-0.00862,005/005881/005881120/dv/kplr005881120-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,344.04,328.83,-106.43,0.00445,0.41612,-0.00851,LS+MCMC,0.972,293.31827,41.116669,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316,50719,12107008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.95,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.37336e-05,0.0041114,0.9147,0.2784,3.708,0.7189,113.0,7.553,15.51,1.029,0.365,891.0,52.2,149.18,34.97,5428.0,162.0,4.49,0.12,0.799,0.117
7317,7966,9509207,K07181.01,,282.66821,0.0,18h50m40.37s,46.16013,0.0,+46d09m36.5s,13.725,,13.082,,12.882,,,,11.622,0.023,11.312,0.019,11.252,0.011,13.135,,cumulative,Done,11111111111111111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1.0,98.0,3424.973,19375.854,-1.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2713,0.3874,Mandel and Agol (2002 ApJ 580 171),1408.6,,,135.748091,0.000102,-0.000102,0.0,,,,,,85.76,22.2,-27.11,0.115,,,0.772,0.008,-0.008,5.98531,0.00551,-0.00551,,,,214604.0,166.0,-166.0,14.199840087,1.79e-06,-1.79e-06,0.5554,0.004964,-0.00522,24.4987,0.0213,-0.0213,88.19,,,907.0,,,5864.0,176.0,-193.0,4.139,0.299,-0.161,-0.06,0.3,-0.3,1.414,0.366,-0.447,1.005,0.152,-0.124,,,,q1_q17_dr25_stellar,0.0,18.844546388,1.3e-08,46.16013968,1.2e-07,-0.02662,0.00049,0.04204,0.00043,-0.009,0.035,0.009,0.051,0.021,0.067,-0.026,0.067,0.033,0.067,0.126,0.068,0.067,0.067,0.143,0.068,LPP_DV,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,009/009509/009509207/dv/kplr009509207-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454968.748,0.000102,-0.000102,009/009509/009509207/dv/kplr009509207-20160209194854_dvr.pdf,1.0,0.0,0.0,0.0,159.99,125.37,-94.54,1.3795,0.0012,-0.01156,LS+MCMC,0.0,282.66821,46.16013,0,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7318,997,11177707,K01423.01,Kepler-841 b,284.25131,0.0,18h57m00.31s,48.809608,0.0,+48d48m34.6s,16.322,,15.699,,15.49,,15.368,,14.464,0.034,14.04,0.037,13.928,0.043,15.74,,cumulative,Done,11111110111011101000000000000000,CONFIRMED,CANDIDATE,1.0,8.0,17.501606,40.269047,0.2033,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1507,0.5775,Mandel and Agol (2002 ApJ 580 171),39.9,,,150.59616,0.00193,-0.00193,0.0,,,,,,10.3,1.77,-5.3,0.479,,,0.017,0.39,-0.017,3.7197,0.082,-0.082,,,,4107.0,118.0,-118.0,124.4197175,0.0003491,-0.0003491,0.056842,0.002006,-0.000971,270.02,5.0,-5.0,90.0,,,416.0,,,5066.0,70.0,-90.0,3.974,0.569,-0.1,0.22,0.15,-0.15,1.659,0.285,-0.854,0.945,0.09,-0.136,,,,q1_q17_dr25_stellar,0.845,18.950092,1.2e-05,48.80962,0.00012,0.16,0.44,0.05,0.44,-0.0009,0.0021,-0.0001,0.0025,0.04,0.12,0.04,0.15,0.06,0.13,0.11,0.11,0.08,0.1,0.14,0.11,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011177/011177707/dv/kplr011177707-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454983.596,0.00193,-0.00193,011/011177/011177707/dv/kplr011177707-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,7.07,3.19,-5.52,24.05796,0.44388,-8.19471,LS+MCMC,1.0,284.25131,48.809608,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7319,2251,8544992,K02466.01,Kepler-388 b,284.82803,0.0,18h59m18.73s,44.60873,0.0,+44d36m31.4s,15.989,,14.934,,14.566,,14.365,,13.261,0.023,12.657,0.021,12.544,0.026,14.993,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,2.0,431.0,4.5078893,16.953804,0.0815,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.0833,0.6584,Mandel and Agol (2002 ApJ 580 171),21.4,,,133.69979,0.00298,-0.00298,0.0,,,,,,0.88,0.07,-0.08,0.0362,,,0.085,0.376,-0.085,1.9094,0.0852,-0.0852,,,,204.5,11.2,-11.2,3.17323012,1.095e-05,-1.095e-05,0.012708,0.000694,-0.000413,12.83,1.7,-1.7,89.62,,,830.0,,,4500.0,133.0,-133.0,4.632,0.048,-0.028,-0.32,0.3,-0.3,0.633,0.05,-0.055,0.626,0.068,-0.05,,,,q1_q17_dr25_stellar,0.0,18.98852,1.7e-05,44.60825,0.0002,-0.63,0.64,-1.71,0.73,0.00013,0.00013,0.00032,0.00015,0.09,0.19,0.12,0.24,0.15,0.22,0.1,0.21,0.01,0.25,0.1,0.2,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,008/008544/008544992/dv/kplr008544992-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.7,0.00298,-0.00298,008/008544/008544992/dv/kplr008544992-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,112.21,34.57,-29.23,3.96382,0.51257,-1.5898,LS+MCMC,0.997,284.82803,44.60873,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7320,14571,202428245,,,227.191112,,,62.959153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460321.827733,,,,,,,,,,,,,,,,,,,,,,,,,,,32.1400505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.191112,62.959153,0,TOI,5396.01,TOI-5396.01,5396.0,202428245.01,1.0,FP,9.3373,0.006,-0.006,1.0,0.0,15h08m45.87s,,,0.0,+62d57m32.95s,,,0.0,24.044,0.052,-0.052,1.0,0.0,-23.834,0.049,-0.049,1.0,0.0,0.005781,-0.005781,1.0,0.0,0.0001447,-0.0001447,1.0,0.0,2.809,1.052,-1.052,1.0,0.0,883.0,2413.6,-2413.6,1.0,0.0,22.7389,,,1.0,0.0,37.4567,,,0.0,0.0,689.0,,,0.0,0.0,265.035,2.0065,-2.0065,1.0,0.0,5019.0,122.0,-122.0,1.0,0.0,,,,1.0,0.0,3.37,,,1.0,0.0,,2022-03-24 21:38:39,2024-09-18 10:08:02,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
7321,23444,4926962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.462,,,,,,,,,,,,,,,,,,,,,,,,,,,458.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.00320299,0.00422489,0.2414,11.22,5.673,1.458,2518.0,424.5,6.018,12.18,13.66,333.0,140.0,2.9,4.89,5035.0,163.0,3.58,1.04,2.473,1.94
7322,20955,4647763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.556,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,6.54443e-06,0.00923118,0.1,47.86,3.29,0.6575,178.3,20.16,12.63,5.348,4.904,0.0,-1.0,0.0,-1.0,6842.0,150.0,3.52,0.25,3.965,1.155
7323,12252,29781292,,,65.238307,,,-68.102688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460129.286313,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0045056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.238307,-68.102688,1,TOI,282.01,TOI-282.01,282.0,29781292.01,1.0,CP,8.9387,0.006,-0.006,1.0,0.0,04h20m57.19s,,,0.0,-68d06m09.68s,,,0.0,22.028,0.039,-0.039,1.0,0.0,-10.401,0.043,-0.043,1.0,0.0,0.007451,-0.007451,1.0,0.0,0.0002073,-0.0002073,1.0,0.0,10.4337079,0.207373,-0.207373,1.0,0.0,767.9192527,17.171547,-17.171547,1.0,0.0,4.6074444,0.2203692,-0.2203692,1.0,0.0,29.9535327,,,0.0,0.0,596.6666471,,,0.0,0.0,139.611,0.428,-0.428,1.0,0.0,6321.0,196.0,-196.0,1.0,0.0,4.22436,0.295755,-0.295755,1.0,0.0,1.41189,0.0640704,-0.0640704,1.0,0.0,,2019-05-07 17:42:35,2023-11-16 16:02:02,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
7324,49197,11252512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.435,,,,,,,,,,,,,,,,,,,,,,,,,,,407.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.00826114,0.0143926,0.9896,0.09287,4.99,1.262,276.4,129.1,7.65,4.483,9.013,348.0,35.7,3.46,1.42,6452.0,194.0,4.06,0.23,1.728,0.463
7325,14074,857186,,,327.719173,,,-8.635946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459465.891746,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8123614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.719173,-8.635946,0,TOI,5288.01,TOI-5288.01,5288.0,857186.01,1.0,PC,12.2037,0.006,-0.006,1.0,0.0,21h50m52.6s,,,0.0,-08d38m09.41s,,,0.0,-24.523,0.07,-0.07,1.0,0.0,-57.103,0.075,-0.075,1.0,0.0,0.000677,-0.000677,1.0,0.0,0.000504,-0.000504,1.0,0.0,2.565,0.134,-0.134,1.0,0.0,18330.0,9.18044,-9.18044,1.0,0.0,11.0835,0.817706,-0.817706,1.0,0.0,138.253,,,0.0,0.0,955.0,,,0.0,0.0,215.501,1.9615,-1.9615,1.0,0.0,4780.0,124.6,-124.6,1.0,0.0,4.5,0.09,-0.09,1.0,0.0,0.82,0.06,-0.06,1.0,0.0,,2022-02-28 23:25:39,2024-08-22 10:08:01,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
7326,14576,200322593,,,76.309695,,,-47.937539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459175.141647,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2391534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.309695,-47.937539,1,TOI,540.01,TOI-540.01,540.0,200322593.01,1.0,CP,11.5045,0.007,-0.007,1.0,0.0,05h05m14.33s,,,0.0,-47d56m15.14s,,,0.0,-66.085,0.082,-0.082,1.0,0.0,25.077,0.093,-0.093,1.0,0.0,0.000952,-0.000952,1.0,0.0,4.9e-06,-4.9e-06,1.0,0.0,0.4887749,0.1137868,-0.1137868,1.0,0.0,2318.6594409,132.73195,-132.73195,1.0,0.0,0.9654706,0.4161871,-0.4161871,1.0,0.0,21.6623126,,,0.0,0.0,550.2321395,,,0.0,0.0,14.0022,0.00885,-0.00885,1.0,0.0,3042.0,,,1.0,0.0,4.438,,,1.0,0.0,0.197117,0.0059257,-0.0059257,1.0,0.0,,2019-05-07 17:42:38,2024-09-10 10:08:02,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
7327,950,11512246,K00168.01,Kepler-23 c,294.21893,0.0,19h36m52.54s,49.479221,0.0,+49d28m45.2s,13.89,,13.43,,13.244,,13.216,,12.353,0.021,12.047,0.017,11.998,0.019,13.438,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,3.0,126.0,8.862941,64.19754,0.9198,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2638,0.4046,Mandel and Agol (2002 ApJ 580 171),95.4,,,133.2867,0.00125,-0.00125,0.0,,,,,,3.06,0.19,-0.12,0.0965,,,0.034,0.257,-0.034,6.0633,0.0348,-0.0348,,,,415.2,4.6,-4.6,10.74241765,1.62e-05,-1.62e-05,0.018486,0.000251,-0.000102,13.79012,0.00706,-0.00706,89.86,,,1008.0,,,5761.0,86.0,-69.0,4.091,0.018,-0.018,0.06,0.2,-0.15,1.518,0.092,-0.061,1.036,0.101,-0.059,,,,q1_q17_dr25_stellar,,19.6145986,4.5e-06,49.479259,4.8e-05,0.12,0.16,0.14,0.17,-5e-06,6.3e-05,,,-0.11,0.13,0.12,0.12,0.16,0.13,-0.05,0.16,0.24,0.15,0.24,0.14,NO_COMMENT,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,011/011512/011512246/dv/kplr011512246-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.287,0.00125,-0.00125,011/011512/011512246/dv/kplr011512246-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,243.94,47.22,-29.78,0.42989,0.00022,-0.08195,LS+MCMC,1.0,294.21893,49.479221,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7328,45866,10001000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.874,,,,,,,,,,,,,,,,,,,,,,,,,,,189.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.00387888,0.015815,0.376,10.05,9.791,1.964,603.0,105.4,6.014,1.944,2.505,257.0,12.8,1.03,0.2,5009.0,166.0,4.52,0.08,0.801,0.087
7329,7919,4174507,K06393.01,,295.47385,0.0,19h41m53.72s,39.213829,0.0,+39d12m49.8s,15.951,,15.412,,15.22,,15.093,,14.179,0.03,13.812,0.032,13.728,0.051,15.439,,cumulative,Done,11111011101110111000000000000000,FALSE POSITIVE,FALSE POSITIVE,1.0,548.0,46.63163,592.5316,0.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2979,0.3238,Mandel and Agol (2002 ApJ 580 171),299.2,,,133.042081,0.000239,-0.000239,0.0,,,,,,35.94,8.32,-4.15,0.0286,,,1.273,0.193,-0.134,2.8712,0.0125,-0.0125,,,,9880.5,37.8,-37.8,1.945914237,5.64e-07,-5.64e-07,0.396577,0.180864,-0.125777,3.255,0.334,-0.334,66.98,,,1417.0,,,5967.0,179.0,-179.0,4.516,0.075,-0.162,-0.68,0.3,-0.3,0.83,0.192,-0.096,0.824,0.094,-0.063,,,,q1_q17_dr25_stellar,0.0,19.69826136,7e-07,39.2137951,7.7e-06,0.17,0.029,-0.126,0.028,-0.00147,0.00077,0.00227,0.00097,0.05,0.076,-0.105,0.069,0.116,0.073,0.139,0.074,0.067,0.068,0.154,0.071,DEPTH_ODDEVEN_DV---DEPTH_ODDEVEN_ALT---MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,2018-08-16 00:00:00,1.0,q1_q17_dr25_tce,004/004174/004174507/dv/kplr004174507-001-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454966.042,0.000239,-0.000239,004/004174/004174507/dv/kplr004174507-20160209194854_dvr.pdf,0.0,1.0,0.0,0.0,955.56,675.04,-293.98,0.17226,0.01766,-0.01674,LS+MCMC,0.0,295.47385,39.213829,0,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7330,9878,201248411,,,0.185606,,,-54.830823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460205.646862,,,,,,,,,,,,,,,,,,,,,,,,,,,0.980972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.185606,-54.830823,1,TOI,129.01,TOI-129.01,129.0,201248411.01,1.0,CP,9.9005,0.006,-0.006,1.0,0.0,00h00m44.55s,,,0.0,-54d49m50.96s,,,0.0,-202.815,0.031,-0.031,1.0,0.0,-71.518,0.029,-0.029,1.0,0.0,0.000584,-0.000584,1.0,0.0,5e-07,-5e-07,1.0,0.0,0.5405036,0.0262389,-0.0262389,1.0,0.0,6178.392421,60.235405,-60.235405,1.0,0.0,5.9162923,0.7808294,-0.7808294,1.0,0.0,719.5629045,,,0.0,0.0,1320.951709,,,0.0,0.0,61.7856,0.0805,-0.0805,1.0,0.0,4486.0,175.0,-175.0,1.0,0.0,4.49914,0.338797,-0.338797,1.0,0.0,0.764401,0.0628191,-0.0628191,1.0,0.0,,2018-10-22 19:57:31,2023-11-15 16:02:02,2025-08-25 10:17:58,,,,,,,,,,,,,,,,,,,,,,,
7331,870,8394721,K00152.04,Kepler-79 e,300.51712,0.0,20h02m04.11s,44.38158,0.0,+44d22m53.7s,14.273,,13.879,,13.761,,13.741,,12.913,0.025,12.653,0.025,12.606,0.031,13.914,,cumulative,Done,11111111111111111000000000000000,CONFIRMED,CANDIDATE,4.0,17.0,5.0436325,12.769576,0.1192,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.305,0.3201,Mandel and Agol (2002 ApJ 580 171),19.4,,,139.53492,0.0043,-0.0043,0.0,,,,,,3.01,0.56,-0.46,0.379,,,0.584,0.36,-0.379,3.001,0.126,-0.126,,,,476.0,26.0,-26.0,81.0637895,0.0004077,-0.0004077,0.020793,0.005085,-0.000872,172.8,62.2,-62.2,89.81,,,511.0,,,6198.0,111.0,-136.0,4.237,0.13,-0.117,-0.04,0.15,-0.15,1.324,0.247,-0.202,1.101,0.109,-0.081,,,,q1_q17_dr25_stellar,0.489,20.034498,2.3e-05,44.3814,0.00023,0.87,0.9,-0.66,0.82,-4e-05,0.00036,0.00021,0.00033,0.12,0.22,-0.18,0.63,0.22,0.5,0.15,0.22,-0.26,0.59,0.3,0.49,NO_COMMENT,2018-08-16 00:00:00,4.0,q1_q17_dr25_tce,008/008394/008394721/dv/kplr008394721-004-20160209194854_dvs.pdf,q1_q17_dr25_sup_koi,q1_q17_dr25_koi,2454972.535,0.0043,-0.0043,008/008394/008394721/dv/kplr008394721-20160209194854_dvr.pdf,0.0,0.0,0.0,0.0,16.12,8.24,-5.53,14.84249,10.68907,-12.56516,LS+MCMC,0.976,300.51712,44.38158,1,KOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7332,29307,6118085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.57,,,,,,,,,,,,,,,,,,,,,,,,,,,648.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.00802973,0.0120943,0.3872,46.74,6.086,6.587,638.9,213.9,4.542,2.031,9.092,192.0,15.7,0.32,0.11,5765.0,155.0,4.57,0.17,0.794,0.205
