kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_kepmag,ra,dec,catalog,target_id,label
9883606,K04383.01,Kepler-1598 b,CONFIRMED,4.34195312,3.55e-05,-3.55e-05,73.3,7.7,-7.7,2.598,0.207,-0.207,0.94,0.3,-0.13,1.09,0.35,-0.15,6164.0,165.0,-220.0,4.378,0.09,-0.21,13.874,288.46909,46.78368,KEPLER_CONFIRMED,9883606,1
9884104,K00718.01,Kepler-219 b,CONFIRMED,4.585466941,5.58e-06,-5.58e-06,383.5,5.1,-5.1,3.4437,0.0262,-0.0262,3.29,0.54,-0.71,1.495,0.245,-0.326,5788.0,104.0,-115.0,4.16,0.162,-0.108,13.764,288.73898,46.762562,KEPLER_CONFIRMED,9884104,1
9885417,K03246.01,Kepler-1446 b,CONFIRMED,0.689967868,1.283e-06,-1.283e-06,122.9,5.3,-5.3,1.1688,0.0539,-0.0539,0.78,0.06,-0.02,0.726,0.053,-0.022,4872.0,97.0,-97.0,4.615,0.012,-0.051,12.411,289.42395,46.72617,KEPLER_CONFIRMED,9885417,1
9886255,K01846.01,Kepler-976 b,CONFIRMED,105.9566815,0.0003911,-0.0003911,2286.4,49.6,-49.6,6.9988,0.099,-0.099,3.79,0.58,-0.31,0.8,0.122,-0.066,5327.0,159.0,-159.0,4.581,0.035,-0.105,15.795,289.86963,46.72971,KEPLER_CONFIRMED,9886255,1
9886361,K02732.02,Kepler-403 d,CONFIRMED,13.61165024,8.495e-05,-8.495e-05,95.5,3.3,-3.3,7.617,0.14,-0.14,1.46,0.27,-0.24,1.499,0.272,-0.245,6170.0,110.0,-135.0,4.192,0.137,-0.125,12.805,289.92145,46.74456,KEPLER_CONFIRMED,9886361,1
9886661,K01606.01,Kepler-905 b,CONFIRMED,5.082748362,8.712e-06,-8.712e-06,276.7,8.0,-8.0,1.7732,0.046,-0.046,1.4,0.17,-0.05,0.858,0.105,-0.035,5430.0,97.0,-108.0,4.555,0.018,-0.108,13.984,290.05112,46.713371,KEPLER_CONFIRMED,9886661,1
9892816,K01955.03,Kepler-342 e,CONFIRMED,1.644221032,5.949e-06,-5.949e-06,47.8,2.2,-2.2,2.9122,0.0778,-0.0778,1.18,0.19,-0.16,1.369,0.228,-0.187,6297.0,113.0,-126.0,4.26,0.09,-0.11,13.147,292.67807,46.726711,KEPLER_CONFIRMED,9892816,1
9893318,K02660.01,Kepler-1307 b,CONFIRMED,18.0161227,0.0001088,-0.0001088,499.5,34.9,-34.9,4.016,0.178,-0.178,2.39,0.76,-0.33,1.065,0.339,-0.145,6245.0,175.0,-219.0,4.406,0.072,-0.217,15.394,292.86984,46.741859,KEPLER_CONFIRMED,9893318,1
9895006,K01717.01,Kepler-936 b,CONFIRMED,10.56137217,4.34e-05,-4.34e-05,238.4,12.5,-12.5,3.2645,0.0936,-0.0936,2.43,0.66,-0.45,1.171,0.319,-0.213,5610.0,166.0,-166.0,4.316,0.165,-0.182,14.581,293.57776,46.73634,KEPLER_CONFIRMED,9895006,1
9896018,K02579.01,Kepler-1859 b,CONFIRMED,2.7296036,1.312e-05,-1.312e-05,145.6,8.8,-8.8,2.721,0.123,-0.123,1.53,0.26,-0.22,1.235,0.213,-0.175,5887.0,70.0,-79.0,4.292,0.12,-0.12,15.147,293.98871,46.718021,KEPLER_CONFIRMED,9896018,1
9896558,K01718.01,Kepler-937 b,CONFIRMED,67.6690554,0.0004003,-0.0004003,961.1,27.4,-27.4,9.556,0.155,-0.155,3.39,1.01,-0.54,1.08,0.32,-0.172,6127.0,192.0,-213.0,4.356,0.128,-0.192,15.224,294.16882,46.714611,KEPLER_CONFIRMED,9896558,1
9897364,K04189.01,Kepler-1562 b,CONFIRMED,64.2729088,0.0009417,-0.0009417,1213.9,50.7,-50.7,12.136,0.607,-0.607,5.38,1.76,-0.94,1.299,0.424,-0.228,6341.0,177.0,-243.0,4.278,0.132,-0.198,15.589,294.45569,46.743561,KEPLER_CONFIRMED,9897364,1
9898017,K04484.01,Kepler-1960 b,CONFIRMED,2.29794819,2.025e-05,-2.025e-05,83.2,8.0,-8.0,2.84,0.231,-0.231,0.98,0.29,-0.12,1.072,0.312,-0.134,6371.0,169.0,-207.0,4.426,0.065,-0.195,15.079,294.69696,46.720188,KEPLER_CONFIRMED,9898017,1
9898447,K02803.01,Kepler-1877 b,CONFIRMED,2.37752442,1.351e-05,-1.351e-05,32.1,2.3,-2.3,2.307,0.127,-0.127,0.53,0.07,-0.03,0.936,0.132,-0.047,5615.0,101.0,-123.0,4.505,0.03,-0.12,12.258,294.86688,46.790562,KEPLER_CONFIRMED,9898447,1
9904006,K02135.03,Kepler-361 b,CONFIRMED,8.48651582,5.335e-05,-5.335e-05,110.8,5.8,-5.8,5.267,0.139,-0.139,1.34,0.25,-0.19,1.267,0.237,-0.178,6178.0,111.0,-135.0,4.269,0.125,-0.125,13.573,296.80344,46.74115,KEPLER_CONFIRMED,9904006,1
9907129,K03127.01,Kepler-1436 b,CONFIRMED,9.705693,0.0001722,-0.0001722,140.8,11.3,-11.3,7.702,0.406,-0.406,2.07,0.36,-0.39,1.385,0.239,-0.263,5808.0,78.0,-78.0,4.178,0.176,-0.095,14.93,297.71158,46.768021,KEPLER_CONFIRMED,9907129,1
9909735,K01779.02,Kepler-318 c,CONFIRMED,11.8150174,0.0001074,-0.0001074,1003.0,107.0,-107.0,2.834,0.227,-0.227,3.48,0.58,-0.14,0.939,0.156,-0.039,5729.0,103.0,-126.0,4.514,0.022,-0.127,13.297,298.48282,46.793621,KEPLER_CONFIRMED,9909735,1
9941066,K01584.01,Kepler-898 b,CONFIRMED,5.87063416,2.109e-05,-2.109e-05,505.6,25.3,-25.3,2.5736,0.0913,-0.0913,1.44,0.06,-0.07,0.612,0.027,-0.03,4166.0,83.0,-83.0,4.66,0.024,-0.022,15.961,286.58539,46.87093,KEPLER_CONFIRMED,9941066,1
9941662,K00013.01,Kepler-13 b,CONFIRMED,1.763587535,4.2e-08,-4.2e-08,4590.6,1.5,-1.5,3.16877,0.0029,-0.0029,21.42,6.33,-9.48,3.031,0.895,-1.342,9107.0,242.0,-443.0,3.867,0.343,-0.147,9.958,286.97119,46.868359,KEPLER_CONFIRMED,9941662,1
9941859,K00528.01,Kepler-178 b,CONFIRMED,9.57665962,1.065e-05,-1.065e-05,746.8,9.9,-9.9,3.3603,0.0295,-0.0295,2.88,0.51,-0.46,1.076,0.191,-0.173,5386.0,80.0,-72.0,4.322,0.159,-0.13,14.598,287.1011,46.896481,KEPLER_CONFIRMED,9941859,1
9945370,K02285.01,Kepler-1175 b,CONFIRMED,37.9456138,0.0002107,-0.0002107,1032.9,49.3,-49.3,4.093,0.127,-0.127,2.79,0.84,-0.23,0.865,0.263,-0.07,5861.0,157.0,-174.0,4.546,0.037,-0.2,15.939,289.1427,46.812889,KEPLER_CONFIRMED,9945370,1
9946525,K00398.03,Kepler-148 b,CONFIRMED,1.729367077,2.587e-06,-2.587e-06,484.4,12.6,-12.6,1.7442,0.0408,-0.0408,1.82,0.15,-0.09,0.838,0.068,-0.04,5227.0,73.0,-83.0,4.535,0.033,-0.066,15.342,289.78622,46.858791,KEPLER_CONFIRMED,9946525,1
9950612,K00719.04,Kepler-220 b,CONFIRMED,4.159816554,7.31e-06,-7.31e-06,160.3,5.3,-5.3,1.6261,0.0472,-0.0472,0.86,0.03,-0.04,0.639,0.025,-0.032,4499.0,89.0,-89.0,4.635,0.032,-0.02,13.177,291.50616,46.895741,KEPLER_CONFIRMED,9950612,1
9955598,K01925.01,Kepler-409 b,CONFIRMED,68.958447,0.0002345,-0.0002345,123.3,4.8,-4.8,3.128,0.0869,-0.0869,1.11,0.05,-0.04,0.888,0.036,-0.036,5455.0,73.0,-82.0,4.497,0.027,-0.03,9.439,293.6792,46.85276,KEPLER_CONFIRMED,9955598,1
9956082,K04139.01,Kepler-1557 b,CONFIRMED,3.74031708,1.925e-05,-1.925e-05,165.6,12.2,-12.2,2.394,0.105,-0.105,1.38,0.41,-0.17,1.063,0.313,-0.134,6260.0,168.0,-224.0,4.433,0.065,-0.195,15.331,293.88141,46.838879,KEPLER_CONFIRMED,9956082,1
9957627,K00592.01,Kepler-1723 b,CONFIRMED,39.7529915,0.0001149,-0.0001149,549.3,15.7,-15.7,4.9641,0.0726,-0.0726,2.37,0.72,-0.31,1.01,0.308,-0.132,6072.0,182.0,-182.0,4.411,0.105,-0.195,14.292,294.46268,46.821449,KEPLER_CONFIRMED,9957627,1
9958962,K00593.03,Kepler-616 d,CONFIRMED,51.0674355,0.0003497,-0.0003497,597.5,34.3,-34.3,4.374,0.169,-0.169,2.44,0.76,-0.25,0.977,0.302,-0.101,6004.0,181.0,-199.0,4.484,0.052,-0.208,14.957,294.98914,46.838329,KEPLER_CONFIRMED,9958962,1
9962455,K02748.02,Kepler-1336 c,CONFIRMED,5.77721259,2.802e-05,-2.802e-05,134.3,8.5,-8.5,2.462,0.116,-0.116,2.17,0.42,-0.43,1.756,0.344,-0.344,5416.0,130.0,-87.0,3.951,0.168,-0.112,14.056,296.27771,46.89986,KEPLER_CONFIRMED,9962455,1
9963265,K02299.01,Kepler-1819 b,CONFIRMED,16.48686712,3.61e-05,-3.61e-05,987.9,58.0,-58.0,1.431,0.11,-0.11,27.45,7.49,-3.2,1.071,0.292,-0.125,6090.0,169.0,-232.0,4.447,0.06,-0.192,15.315,296.56006,46.857479,KEPLER_CONFIRMED,9963265,1
9963524,K00720.02,Kepler-221 d,CONFIRMED,10.04157214,3.128e-05,-3.128e-05,1114.0,43.0,-43.0,2.6577,0.0794,-0.0794,2.97,0.22,-0.16,0.81,0.06,-0.044,5244.0,105.0,-105.0,4.538,0.045,-0.055,13.749,296.65475,46.83527,KEPLER_CONFIRMED,9963524,1
9964801,K00721.01,Kepler-654 b,CONFIRMED,13.72462702,4.917e-05,-4.917e-05,281.8,6.3,-6.3,6.9758,0.0953,-0.0953,2.13,0.32,-0.32,1.171,0.178,-0.178,5817.0,104.0,-116.0,4.293,0.143,-0.104,13.645,297.06842,46.834278,KEPLER_CONFIRMED,9964801,1
9965439,K00722.01,Kepler-655 b,CONFIRMED,46.40626,0.0001701,-0.0001701,469.1,10.8,-10.8,7.0281,0.0852,-0.0852,2.66,0.47,-0.39,1.227,0.22,-0.18,6086.0,134.0,-134.0,4.276,0.137,-0.112,13.489,297.25909,46.843189,KEPLER_CONFIRMED,9965439,1
9965957,K01911.01,Kepler-1011 b,CONFIRMED,5.75321539,1.184e-05,-1.184e-05,733.8,28.1,-28.1,1.7948,0.048,-0.048,3.14,0.77,-0.26,0.929,0.229,-0.076,5445.0,180.0,-164.0,4.51,0.033,-0.176,15.196,297.40155,46.824001,KEPLER_CONFIRMED,9965957,1
9967771,K01875.02,Kepler-990 c,CONFIRMED,0.53835407,6.75e-07,-6.75e-07,190.2,4.8,-4.8,1.5045,0.0326,-0.0326,1.67,0.24,-0.33,1.207,0.175,-0.233,5539.0,83.0,-74.0,4.244,0.174,-0.101,14.498,297.9382,46.881401,KEPLER_CONFIRMED,9967771,1
9973109,K02018.01,Kepler-1056 b,CONFIRMED,27.495634,0.0001485,-0.0001485,483.3,20.5,-20.5,4.858,0.137,-0.137,2.11,0.61,-0.37,0.911,0.262,-0.161,5657.0,169.0,-169.0,4.401,0.167,-0.204,14.55,299.526,46.899261,KEPLER_CONFIRMED,9973109,1
9992325,K02205.01,Kepler-1140 b,CONFIRMED,24.08632177,9.922e-05,-9.922e-05,1041.7,69.1,-69.1,2.236,0.117,-0.117,2.78,0.26,-0.28,0.768,0.071,-0.079,4973.0,181.0,-161.0,4.537,0.071,-0.052,15.464,281.69397,46.946449,KEPLER_CONFIRMED,9992325,1
9995402,K02832.01,Kepler-1361 b,CONFIRMED,3.57551429,2.079e-05,-2.079e-05,92.8,6.6,-6.6,2.364,0.136,-0.136,0.89,0.21,-0.13,0.917,0.215,-0.132,5213.0,157.0,-141.0,4.434,0.124,-0.201,13.93,283.56531,46.904251,KEPLER_CONFIRMED,9995402,1
9995771,K03470.02,Kepler-1509 b,CONFIRMED,25.4337864,0.0003215,-0.0003215,302.0,22.4,-22.4,6.514,0.235,-0.235,2.0,0.34,-0.25,1.158,0.197,-0.148,5806.0,78.0,-78.0,4.321,0.115,-0.115,15.386,283.79782,46.931,KEPLER_CONFIRMED,9995771,1
10000941,K04146.01,Kepler-1558 b,CONFIRMED,3.50472344,1.551e-05,-1.551e-05,90.7,5.6,-5.6,1.9464,0.0997,-0.0997,0.8,0.1,-0.08,0.854,0.103,-0.093,5115.0,154.0,-139.0,4.477,0.095,-0.105,13.632,286.81937,46.91169,KEPLER_CONFIRMED,10000941,1
10001368,K02785.01,Kepler-1344 b,CONFIRMED,4.76831033,1.911e-05,-1.911e-05,251.8,8.2,-8.2,3.2363,0.0683,-0.0683,1.78,0.6,-0.26,1.116,0.375,-0.161,6237.0,194.0,-259.0,4.374,0.09,-0.21,14.083,287.0863,46.945808,KEPLER_CONFIRMED,10001368,1
10002866,K00723.02,Kepler-222 d,CONFIRMED,28.08185982,6.972e-05,-6.972e-05,1840.3,38.8,-38.8,4.5288,0.0785,-0.0785,3.63,0.8,-0.27,0.843,0.186,-0.062,5431.0,164.0,-164.0,4.563,0.029,-0.152,15.063,287.9061,46.937771,KEPLER_CONFIRMED,10002866,1
10004519,K01572.01,Kepler-894 b,CONFIRMED,9.80321143,2.868e-05,-2.868e-05,813.4,17.4,-17.4,4.4617,0.0684,-0.0684,2.99,0.99,-0.31,0.992,0.327,-0.102,6170.0,196.0,-240.0,4.472,0.054,-0.216,15.439,288.73407,46.939388,KEPLER_CONFIRMED,10004519,1
10004738,K01598.01,Kepler-310 c,CONFIRMED,56.4758069,0.0001281,-0.0001281,1091.8,16.7,-16.7,5.961,0.169,-0.169,3.22,0.25,-0.14,0.839,0.065,-0.035,5497.0,74.0,-82.0,4.57,0.014,-0.063,14.279,288.83936,46.98674,KEPLER_CONFIRMED,10004738,1
10005758,K01783.01,Kepler-1662 b,CONFIRMED,134.4785189,0.0001705,-0.0001705,4033.5,46.0,-46.0,5.9288,0.0565,-0.0565,10.52,1.65,-2.01,1.336,0.209,-0.256,5791.0,117.0,-105.0,4.185,0.182,-0.098,13.929,289.34143,46.988239,KEPLER_CONFIRMED,10005758,1
10005788,K01940.01,Kepler-1022 b,CONFIRMED,10.99470891,1.916e-05,-1.916e-05,884.7,30.9,-30.9,1.5929,0.0497,-0.0497,1.71,0.15,-0.17,0.586,0.049,-0.059,4302.0,127.0,-127.0,4.661,0.056,-0.028,15.389,289.35202,46.973728,KEPLER_CONFIRMED,10005788,1
10006581,K01595.01,Kepler-902 b,CONFIRMED,40.1097817,0.0001409,-0.0001409,732.0,20.8,-20.8,5.2096,0.0869,-0.0869,3.11,0.48,-0.54,1.169,0.183,-0.203,5509.0,82.0,-71.0,4.265,0.168,-0.112,14.904,289.73169,46.953819,KEPLER_CONFIRMED,10006581,1
10010440,K02309.01,Kepler-1184 b,CONFIRMED,53.5991459,0.0004142,-0.0004142,523.1,25.3,-25.3,6.811,0.176,-0.176,2.49,0.78,-0.26,1.032,0.32,-0.107,6319.0,169.0,-206.0,4.447,0.052,-0.208,14.953,291.28207,46.965988,KEPLER_CONFIRMED,10010440,1
10015937,K01720.01,Kepler-1767 b,CONFIRMED,59.6585348,0.0005578,-0.0005578,1043.8,55.8,-55.8,5.514,0.353,-0.353,3.59,0.3,-0.17,0.831,0.069,-0.04,5243.0,84.0,-73.0,4.547,0.028,-0.077,15.742,293.64417,46.989761,KEPLER_CONFIRMED,10015937,1
10018233,K02655.01,Kepler-1306 b,CONFIRMED,16.2959916,7.703e-05,-7.703e-05,369.6,28.0,-28.0,2.116,0.128,-0.128,1.83,0.21,-0.17,0.961,0.115,-0.086,5495.0,74.0,-82.0,4.442,0.072,-0.099,15.243,294.47833,46.945862,KEPLER_CONFIRMED,10018233,1
10019065,K01721.01,Kepler-938 b,CONFIRMED,52.6298542,0.0003281,-0.0003281,675.8,29.1,-29.1,6.118,0.166,-0.166,3.68,0.55,-1.36,1.433,0.212,-0.531,5339.0,88.0,-72.0,4.096,0.368,-0.092,15.004,294.78915,46.98399,KEPLER_CONFIRMED,10019065,1
10019643,K00471.01,Kepler-163 c,CONFIRMED,21.34736612,4.778e-05,-4.778e-05,630.5,12.8,-12.8,4.184,0.0867,-0.0867,3.2,0.54,-0.54,1.071,0.18,-0.18,5395.0,80.0,-72.0,4.324,0.154,-0.112,14.415,295.00281,46.987331,KEPLER_CONFIRMED,10019643,1
10019708,K00199.01,Kepler-490 b,CONFIRMED,3.268695042,2.62e-07,-2.62e-07,10091.4,7.9,-7.9,3.45188,0.00218,-0.00218,16.91,2.61,-3.92,1.691,0.261,-0.392,5927.0,80.0,-80.0,4.046,0.182,-0.098,14.879,295.02567,46.956001,KEPLER_CONFIRMED,10019708,1
10022908,K01586.01,Kepler-900 b,CONFIRMED,6.99130452,1.449e-05,-1.449e-05,555.4,17.8,-17.8,2.1568,0.057,-0.057,1.95,0.15,-0.11,0.761,0.059,-0.043,4847.0,144.0,-129.0,4.606,0.02,-0.064,14.94,296.17728,46.99902,KEPLER_CONFIRMED,10022908,1
10024051,K02409.01,Kepler-1228 b,CONFIRMED,0.577369336,3.95e-07,-3.95e-07,400.4,7.3,-7.3,1.0852,0.0203,-0.0203,1.42,0.2,-0.12,0.716,0.103,-0.06,5255.0,158.0,-142.0,4.617,0.039,-0.084,14.859,296.55307,46.96629,KEPLER_CONFIRMED,10024051,1
10024701,K02002.01,Kepler-1046 b,CONFIRMED,14.37504582,8.684e-05,-8.684e-05,251.1,18.4,-18.4,3.208,0.151,-0.151,2.05,0.33,-0.2,1.053,0.168,-0.104,5931.0,106.0,-130.0,4.403,0.076,-0.114,13.286,296.75574,46.998291,KEPLER_CONFIRMED,10024701,1
10026502,K04706.01,Kepler-1620 b,CONFIRMED,101.952048,0.001733,-0.001733,152.5,17.3,-17.3,5.991,0.47,-0.47,1.31,0.42,-0.15,1.054,0.339,-0.121,6210.0,169.0,-225.0,4.407,0.087,-0.203,13.658,297.27087,46.928421,KEPLER_CONFIRMED,10026502,1
10027247,K02418.01,Kepler-1229 b,CONFIRMED,86.829519,0.00129,-0.00129,751.0,57.2,-57.2,7.464,0.371,-0.371,1.68,0.12,-0.21,0.463,0.034,-0.058,3576.0,71.0,-85.0,4.791,0.055,-0.035,15.474,297.48669,46.996712,KEPLER_CONFIRMED,10027247,1
10027323,K01596.01,Kepler-309 b,CONFIRMED,5.92365747,1.633e-05,-1.633e-05,406.5,17.3,-17.3,2.6302,0.0722,-0.0722,0.99,0.07,-0.09,0.496,0.036,-0.044,3883.0,69.0,-93.0,4.762,0.04,-0.036,15.157,297.50986,46.961262,KEPLER_CONFIRMED,10027323,1
10028140,K01591.01,Kepler-1757 b,CONFIRMED,19.65639342,6.986e-05,-6.986e-05,843.2,37.3,-37.3,3.226,0.215,-0.215,2.83,0.43,-0.22,0.74,0.112,-0.06,5288.0,159.0,-143.0,4.613,0.036,-0.09,15.372,297.73984,46.94191,KEPLER_CONFIRMED,10028140,1
10028535,K02493.01,Kepler-1259 b,CONFIRMED,0.663085361,9.11e-07,-9.11e-07,322.7,11.5,-11.5,1.1522,0.0383,-0.0383,1.6,0.24,-0.12,0.767,0.119,-0.055,5172.0,170.0,-154.0,4.6,0.026,-0.097,15.304,297.84149,46.967682,KEPLER_CONFIRMED,10028535,1
10028792,K01574.01,Kepler-87 b,CONFIRMED,114.73658,0.0001501,-0.0001501,4850.0,22.2,-22.2,12.0355,0.0921,-0.0921,12.28,1.06,-0.89,1.699,0.147,-0.123,5597.0,112.0,-101.0,3.963,0.054,-0.045,14.6,297.91687,46.96513,KEPLER_CONFIRMED,10028792,1
10055126,K01608.03,Kepler-311 d,CONFIRMED,232.040326,0.006902,-0.006902,290.8,21.9,-21.9,12.235,0.765,-0.765,2.05,0.33,-0.29,1.156,0.185,-0.166,5903.0,106.0,-117.0,4.3,0.15,-0.1,13.797,282.06128,47.085491,KEPLER_CONFIRMED,10055126,1
10057494,K03234.01,Kepler-1443 b,CONFIRMED,2.41810158,1.372e-05,-1.372e-05,46.8,4.1,-4.1,2.144,0.145,-0.145,0.85,0.15,-0.09,1.239,0.219,-0.135,6258.0,112.0,-124.0,4.307,0.08,-0.12,12.278,283.43576,47.06686,KEPLER_CONFIRMED,10057494,1
10059645,K02520.01,Kepler-1265 b,CONFIRMED,6.49441464,3.126e-05,-3.126e-05,357.3,23.6,-23.6,2.344,0.103,-0.103,1.75,0.12,-0.17,0.742,0.048,-0.071,4769.0,141.0,-127.0,4.557,0.065,-0.03,15.602,284.58578,47.079529,KEPLER_CONFIRMED,10059645,1
10063208,K04292.01,Kepler-1583 b,CONFIRMED,9.3281912,0.0001021,-0.0001021,45.2,3.8,-3.8,3.991,0.249,-0.249,0.59,0.09,-0.03,0.888,0.138,-0.046,5525.0,74.0,-82.0,4.514,0.032,-0.128,12.897,286.38693,47.016628,KEPLER_CONFIRMED,10063208,1
10063802,K01888.01,Kepler-1000 b,CONFIRMED,120.0183551,0.0006493,-0.0006493,886.0,21.6,-21.6,11.637,0.159,-0.159,4.54,0.74,-0.35,1.467,0.24,-0.111,6469.0,103.0,-154.0,4.253,0.048,-0.104,13.256,286.68552,47.098221,KEPLER_CONFIRMED,10063802,1
10064256,K02849.01,Kepler-1692 b,CONFIRMED,5.95958637,4.4e-05,-4.4e-05,133.1,9.6,-9.6,2.899,0.15,-0.15,1.02,0.25,-0.08,0.9,0.214,-0.071,5452.0,164.0,-164.0,4.535,0.03,-0.17,14.52,286.92429,47.053741,KEPLER_CONFIRMED,10064256,1
10068659,K02602.01,Kepler-1287 b,CONFIRMED,11.47685263,6.684e-05,-6.684e-05,240.6,16.8,-16.8,2.756,0.135,-0.135,1.58,0.21,-0.18,1.032,0.138,-0.113,5550.0,83.0,-74.0,4.384,0.105,-0.105,15.051,289.13467,47.062988,KEPLER_CONFIRMED,10068659,1
10070468,K02628.01,Kepler-1297 b,CONFIRMED,1.68189051,1.076e-05,-1.076e-05,83.2,5.6,-5.6,2.992,0.161,-0.161,1.27,0.2,-0.23,1.374,0.221,-0.246,5827.0,70.0,-79.0,4.191,0.162,-0.108,14.812,289.95651,47.02039,KEPLER_CONFIRMED,10070468,1
10074466,K01917.01,Kepler-1776 b,CONFIRMED,35.01190875,9.531e-05,-9.531e-05,436.7,14.5,-14.5,2.868,0.0684,-0.0684,2.97,0.48,-0.35,1.153,0.185,-0.135,5872.0,70.0,-79.0,4.332,0.103,-0.115,13.624,291.53439,47.0425,KEPLER_CONFIRMED,10074466,1
10080248,K01722.01,Kepler-939 b,CONFIRMED,14.8783945,0.0001347,-0.0001347,322.8,16.1,-16.1,7.491,0.202,-0.202,1.63,0.49,-0.16,0.837,0.251,-0.084,5822.0,157.0,-174.0,4.557,0.036,-0.204,15.534,293.8656,47.026829,KEPLER_CONFIRMED,10080248,1
10089911,K04034.01,Kepler-1543 b,CONFIRMED,6.96704926,4.543e-05,-4.543e-05,213.7,13.0,-13.0,3.73,0.14,-0.14,6.14,0.44,-1.88,3.53,0.254,-1.08,6303.0,82.0,-75.0,3.595,0.263,-0.031,13.487,297.1243,47.037022,KEPLER_CONFIRMED,10089911,1
10094670,K01984.01,Kepler-1677 b,CONFIRMED,22.06402,8.064e-05,-8.064e-05,388.7,14.1,-14.1,4.1,0.128,-0.128,2.67,0.91,-0.28,1.09,0.37,-0.116,6232.0,173.0,-217.0,4.432,0.054,-0.229,13.698,298.49329,47.013039,KEPLER_CONFIRMED,10094670,1
10098844,K02964.01,Kepler-1397 b,CONFIRMED,47.4497134,0.0006945,-0.0006945,206.4,13.4,-13.4,10.675,0.377,-0.377,1.61,0.28,-0.18,1.126,0.193,-0.128,6007.0,108.0,-133.0,4.353,0.084,-0.126,14.089,299.67587,47.07584,KEPLER_CONFIRMED,10098844,1
10118816,K01085.01,Kepler-1735 b,CONFIRMED,7.71790675,4.487e-05,-4.487e-05,306.8,29.2,-29.2,1.84,0.148,-0.148,0.9,0.06,-0.07,0.509,0.037,-0.037,3975.0,71.0,-87.0,4.753,0.031,-0.038,15.233,281.05011,47.188148,KEPLER_CONFIRMED,10118816,1
10122255,K01086.01,Kepler-765 b,CONFIRMED,27.6652847,0.00013,-0.00013,469.2,15.1,-15.1,6.633,0.108,-0.108,2.21,0.64,-0.35,1.017,0.298,-0.161,6036.0,163.0,-181.0,4.396,0.105,-0.195,14.609,283.1846,47.15567,KEPLER_CONFIRMED,10122255,1
10122538,K02926.03,Kepler-1388 d,CONFIRMED,20.9569985,0.0001793,-0.0001793,1917.9,90.9,-90.9,3.493,0.134,-0.134,2.38,0.15,-0.11,0.564,0.035,-0.026,3891.0,70.0,-86.0,4.718,0.018,-0.042,16.279,283.33606,47.174541,KEPLER_CONFIRMED,10122538,1
10123064,K00472.01,Kepler-565 b,CONFIRMED,4.243748097,3.056e-06,-3.056e-06,1409.7,11.8,-11.8,3.3603,0.0234,-0.0234,3.16,0.93,-0.31,0.843,0.248,-0.083,5873.0,158.0,-158.0,4.554,0.036,-0.204,15.0,283.61795,47.196678,KEPLER_CONFIRMED,10123064,1
10130039,K01909.03,Kepler-334 d,CONFIRMED,25.0985083,0.000102,-0.000102,167.6,8.3,-8.3,2.7727,0.0936,-0.0936,1.59,0.24,-0.23,1.095,0.17,-0.155,5782.0,104.0,-115.0,4.34,0.126,-0.103,12.776,287.14066,47.115189,KEPLER_CONFIRMED,10130039,1
10132832,K02313.01,Kepler-1186 b,CONFIRMED,16.07673148,6.456e-05,-6.456e-05,488.0,29.6,-29.6,2.205,0.106,-0.106,2.14,0.66,-0.22,0.971,0.299,-0.1,5957.0,177.0,-195.0,4.498,0.052,-0.221,15.306,288.47964,47.101768,KEPLER_CONFIRMED,10132832,1
10134152,K02056.01,Kepler-1787 b,CONFIRMED,39.3135699,0.0001483,-0.0001483,500.1,16.9,-16.9,5.0137,0.0903,-0.0903,2.07,0.59,-0.19,0.925,0.262,-0.087,6060.0,163.0,-181.0,4.509,0.048,-0.192,14.476,289.06433,47.11742,KEPLER_CONFIRMED,10134152,1
10136549,K01929.02,Kepler-337 b,CONFIRMED,3.29276797,1.192e-05,-1.192e-05,80.7,2.2,-2.2,4.8069,0.0819,-0.0819,1.39,0.22,-0.32,1.472,0.229,-0.344,5683.0,115.0,-104.0,4.108,0.195,-0.09,12.727,290.06049,47.16396,KEPLER_CONFIRMED,10136549,1
10141900,K01082.01,Kepler-763 d,CONFIRMED,6.50327035,3.134e-05,-3.134e-05,418.3,24.1,-24.1,2.591,0.131,-0.131,1.67,0.08,-0.12,0.843,0.04,-0.06,4999.0,79.0,-79.0,4.49,0.075,-0.03,15.692,292.14447,47.157349,KEPLER_CONFIRMED,10141900,1
10153855,K01981.01,Kepler-1037 b,CONFIRMED,1.06378861,2.263e-06,-2.263e-06,251.5,15.5,-15.5,1.072,0.066,-0.066,1.61,0.41,-0.25,1.002,0.251,-0.154,5265.0,158.0,-158.0,4.4,0.135,-0.18,14.229,296.34103,47.17086,KEPLER_CONFIRMED,10153855,1
10154388,K00991.01,Kepler-744 b,CONFIRMED,12.06222962,2.75e-05,-2.75e-05,300.2,10.8,-10.8,2.0584,0.0572,-0.0572,1.62,0.21,-0.13,0.933,0.12,-0.08,5547.0,99.0,-110.0,4.451,0.076,-0.093,13.581,296.49612,47.182861,KEPLER_CONFIRMED,10154388,1
