kepid,tce_plnt_num,tce_rogue_flag,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err
4556468,1,0,114.335000,2.824500000e-03,216.801,1.854430000e-02,7.1480000e-01,1.2750000e+00,13.9900,1.5750000e+00,2.4060000e+02,2.2400e+01,1.0500000e+01,2.1890000e+00,9.9100000e-01,4.29e+02,2.990000e+01,8.04,2.24,5802.00,78.00,4.22,0.16,1.316,0.222
4556888,1,0,1.004850,1.770260000e-05,132.416,7.749340000e-03,1.8030000e-01,3.9120000e+01,5.9970,4.6100000e-01,4.6930000e+01,6.1490e+00,8.3210000e+00,5.4230000e-01,1.0010000e+00,1.56e+03,8.820000e+01,1416.16,319.27,5341.00,159.00,4.53,0.10,0.805,0.133
4569596,1,0,372.322000,6.464030000e-03,332.057,1.219720000e-02,9.6190000e-01,9.2330000e-03,8.9050,5.3590000e-01,9.2220000e+02,1.1290e+02,1.0110000e+01,5.0520000e+00,1.4820000e+00,3.25e+02,3.010000e+01,2.65,0.98,6657.00,233.00,4.27,0.19,1.316,0.374
4569930,1,0,406.774000,4.714110000e-03,457.040,6.771890000e-03,7.7030000e-01,1.4530000e+00,2.5290,8.9190000e-01,8.0460000e+02,1.9790e+02,7.8750000e+00,6.7290000e+00,4.5060000e+00,3.64e+02,3.520000e+01,4.17,1.61,6008.00,81.00,3.85,0.22,2.166,0.613
4569930,2,0,632.575000,4.344510000e-03,263.952,5.611750000e-03,4.8780000e-01,3.8780000e+00,7.3720,1.2140000e+00,8.0600000e+02,1.4690e+02,5.4160000e+00,6.3070000e+00,3.8100000e+00,3.15e+02,3.040000e+01,2.32,0.90,6008.00,81.00,3.85,0.22,2.166,0.613
4579598,2,0,0.866329,1.312870000e-05,132.080,3.425670000e-03,9.0120000e-01,5.5160000e-01,2.4070,3.5530000e-01,2.6120000e+01,4.5730e+00,7.5170000e+00,6.8010000e-01,3.9740000e-01,2.17e+03,2.300000e+02,5207.65,2212.77,6241.00,260.00,4.37,0.21,1.131,0.375
4579651,1,0,2.969670,4.575430000e-05,133.269,9.573490000e-03,9.0390000e-01,5.3820000e-01,6.3160,1.2090000e+00,4.0720000e+01,6.1620e+00,6.7540000e+00,1.1720000e+00,5.5890000e-01,1.75e+03,9.170000e+01,2231.48,467.23,6761.00,91.00,4.20,0.11,1.570,0.257
4579651,2,0,2.969970,5.338360000e-05,131.651,1.107390000e-02,1.0960000e-01,8.4320000e+01,10.0500,9.7130000e-01,3.8520000e+01,5.7850e+00,8.1120000e+00,9.8170000e-01,1.6870000e+00,1.75e+03,9.170000e+01,2231.18,467.17,6761.00,91.00,4.20,0.11,1.570,0.257
4641419,2,0,98.906900,3.239920000e-03,157.479,2.696680000e-02,7.5320000e-01,1.2530000e+00,11.8700,1.8630000e+00,2.5970000e+02,4.0090e+01,8.6130000e+00,2.0420000e+00,1.0400000e+00,4.73e+02,4.790000e+01,11.80,4.78,6601.00,215.00,4.38,0.21,1.167,0.372
4641419,3,0,127.533000,1.943990000e-03,194.155,1.266480000e-02,8.0310000e-01,2.8500000e+00,3.1790,2.0580000e+00,3.6210000e+02,5.4700e+01,8.1890000e+00,2.4570000e+00,2.9100000e+00,4.34e+02,4.400000e+01,8.41,3.40,6601.00,215.00,4.38,0.21,1.167,0.372
4641506,1,0,383.059000,9.367130000e-03,422.919,2.190360000e-02,8.1270000e-01,3.9610000e-01,16.6300,1.3370000e+00,1.9540000e+02,2.3340e+01,8.4970000e+00,2.4700000e+00,8.0550000e-01,3.25e+02,3.380000e+01,2.64,1.10,6061.00,183.00,4.09,0.23,1.587,0.406
4641519,1,0,11.012800,1.921970000e-04,137.713,1.460800000e-02,9.9980000e-01,2.8830000e-02,21.0400,3.9290000e-01,5.7430000e+02,4.4710e+01,1.5540000e+01,5.8970000e+00,3.2100000e+00,9.96e+02,9.440000e+01,232.42,88.16,6287.00,189.00,4.25,0.19,1.277,0.391
4649440,2,0,19.370600,2.089790000e-04,140.727,8.990990000e-03,9.9590000e-01,4.3490000e-02,6.5940,4.6150000e-01,2.2180000e+02,1.6700e+01,1.4040000e+01,1.2270000e+01,1.3570000e+01,1.18e+03,1.450000e+02,459.91,225.56,5321.00,223.00,3.42,0.25,4.335,1.614
4649462,1,0,0.945082,1.368650000e-05,131.638,5.409900000e-03,1.1660000e-02,6.9440000e+02,3.9640,2.4220000e-01,1.4320000e+01,2.1550e+00,8.9900000e+00,4.3570000e-01,6.7590000e-01,2.18e+03,2.080000e+02,5295.48,2027.83,6492.00,213.00,4.39,0.20,1.146,0.343
4649476,1,0,1.448710,1.283010000e-05,132.243,3.722160000e-03,8.7580000e-01,7.9660000e-01,3.0280,6.2820000e-01,7.5160000e+01,8.2720e+00,1.0530000e+01,2.8760000e+00,1.7720000e+00,3.63e+03,6.350000e+02,41157.20,28771.78,8560.00,385.00,3.81,0.40,2.907,1.228
4649476,2,0,1.448720,1.269680000e-05,132.744,3.711920000e-03,9.2080000e-01,4.2720000e-01,2.9720,8.3350000e-01,7.4710000e+01,8.4990e+00,1.0540000e+01,2.9600000e+00,1.6670000e+00,3.63e+03,6.350000e+02,41156.79,28771.50,8560.00,385.00,3.81,0.40,2.907,1.228
4661946,1,0,383.431000,5.967510000e-03,290.482,9.747020000e-03,2.0730000e-02,6.1310000e+02,3.2880,2.4800000e+00,1.2920000e+03,3.2290e+02,5.8880000e+00,2.7520000e+00,9.1370000e+00,2.11e+02,1.060000e+01,0.47,0.09,5214.00,169.00,4.52,0.09,0.783,0.089
4661980,1,0,1.478320,4.186990000e-03,133.179,1.127590000e+00,9.7270000e-01,2.3970000e+00,5.6190,4.8770000e+01,1.0870000e-01,3.0220e+00,3.7510000e-02,1.6090000e-01,2.4800000e+00,3.28e+03,4.900000e+02,27480.73,16396.31,6643.00,220.00,3.51,0.34,3.798,1.516
4662336,1,0,2.968700,6.474290000e-05,132.470,1.660640000e-02,9.7160000e-01,8.6470000e-03,9.2570,6.7560000e-01,5.1960000e+02,6.4600e+01,1.0940000e+01,7.4580000e+00,2.8760000e+00,2.37e+03,3.490000e+02,7462.93,4400.73,7452.00,310.00,3.88,0.33,2.544,0.961
4662336,2,0,2.968580,5.240540000e-05,133.124,1.673840000e-02,1.0000000e+00,1.3760000e-01,6.2040,3.5050000e+00,5.7800000e+02,7.1000e+02,9.1610000e+00,1.1610000e+01,3.3290000e+01,2.37e+03,3.490000e+02,7463.33,4400.97,7452.00,310.00,3.88,0.33,2.544,0.961
4671547,5,0,426.509000,7.695190000e-03,189.433,1.573790000e-02,8.6170000e-01,1.4580000e+00,3.1250,2.5470000e+00,4.5150000e+02,2.0910e+02,4.0020000e+00,1.6550000e+00,2.4930000e+00,1.50e+02,6.560000e+00,0.12,0.02,4166.00,167.00,4.65,0.04,0.652,0.045
4671547,6,0,283.282000,6.542870000e-03,362.665,1.423070000e-02,6.7600000e-01,4.6230000e+00,4.8420,1.7150000e+00,5.0940000e+02,2.0420e+02,4.4130000e+00,1.5550000e+00,2.9410000e+00,1.72e+02,7.510000e+00,0.20,0.04,4166.00,167.00,4.65,0.04,0.652,0.045
4671547,7,0,158.875000,1.627840000e-03,248.596,9.173530000e-03,3.9960000e-01,1.8170000e+01,2.1080,5.4930000e-01,6.8140000e+02,2.4660e+02,8.0000000e+00,1.6690000e+00,5.1030000e+00,2.08e+02,9.110000e+00,0.44,0.08,4166.00,167.00,4.65,0.04,0.652,0.045
4671547,8,0,408.474000,6.582440000e-03,240.906,1.520860000e-02,4.0660000e-01,6.5490000e+00,5.8720,1.0780000e+00,1.0890000e+03,2.5540e+02,7.4710000e+00,2.1060000e+00,2.3770000e+00,1.52e+02,6.650000e+00,0.13,0.02,4166.00,167.00,4.65,0.04,0.652,0.045
4348431,1,0,360.039000,6.278070000e-03,373.705,1.147320000e-02,8.2600000e-02,3.8430000e+01,14.2700,2.2940000e+00,8.5920000e+02,1.1880e+02,7.7260000e+00,1.9760000e+00,1.8240000e+00,1.94e+02,8.210000e+00,0.33,0.06,4902.00,146.00,4.58,0.07,0.696,0.069
4349043,1,0,416.904000,6.054140000e-03,359.928,7.108860000e-03,6.2590000e-01,3.4510000e+00,3.8930,1.7640000e+00,2.2680000e+03,4.4160e+02,8.0250000e+00,3.6440000e+00,4.2320000e+00,1.75e+02,7.070000e+00,0.22,0.04,4575.00,138.00,4.56,0.06,0.737,0.062
4349043,2,0,560.131000,9.237920000e-03,431.744,1.135720000e-02,2.4020000e-01,1.9870000e+01,5.4680,1.9610000e+00,1.9540000e+03,4.8960e+02,6.3770000e+00,3.1370000e+00,5.4000000e+00,1.58e+02,6.410000e+00,0.15,0.02,4575.00,138.00,4.56,0.06,0.737,0.062
4349043,3,0,453.625000,1.625510000e-02,181.796,3.766580000e-02,9.1280000e-01,1.5060000e-01,4.1810,1.5260000e+00,1.7220000e+03,8.6340e+02,5.6400000e+00,3.8570000e+00,1.4680000e+00,1.70e+02,6.880000e+00,0.20,0.03,4575.00,138.00,4.56,0.06,0.737,0.062
4358206,2,0,0.951159,-1.000000000e+00,131.923,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,1.5000,-1.0000000e+00,7.4080000e+03,-1.0000e+00,-1.0000000e+00,1.7610000e+01,-1.0000000e+00,2.70e+03,-1.000000e+00,12536.02,-1.00,6093.00,238.00,3.91,0.46,2.039,0.912
4358355,1,0,1.698340,2.957000000e-05,133.174,8.651190000e-03,6.6130000e-01,1.7470000e+00,9.9660,3.9210000e-01,7.5700000e+00,8.1490e-01,9.4250000e+00,8.2190000e-01,3.5800000e-01,3.19e+03,2.710000e+02,24554.32,8343.45,8178.00,89.00,3.87,0.19,2.812,0.734
4358494,1,0,1.110440,1.434240000e-05,132.479,5.743170000e-03,5.6810000e-01,3.7320000e+00,5.6590,3.3610000e-01,6.6880000e+01,7.3150e+00,1.0200000e+01,5.1140000e-01,4.5700000e-01,1.23e+03,5.340000e+01,542.71,94.26,4837.00,145.00,4.69,0.07,0.611,0.070
4358494,2,0,168.988000,4.552840000e-03,248.360,1.928570000e-02,8.9740000e-01,5.5500000e-01,3.8910,2.3040000e+00,6.2330000e+02,1.8900e+02,4.6140000e+00,1.8530000e+00,1.2830000e+00,2.31e+02,1.000000e+01,0.67,0.12,4837.00,145.00,4.69,0.07,0.611,0.070
4374339,1,0,0.993719,5.940720000e-06,132.136,9.177470000e-04,9.0000000e-01,1.9970000e-01,0.9045,7.7900000e-02,5.5360000e+01,4.7560e+00,1.6340000e+01,2.3720000e+00,9.1500000e-01,3.26e+03,4.210000e+02,26637.87,13754.08,6854.00,245.00,3.81,0.28,2.715,0.953
4374610,1,0,2.888780,1.204720000e-05,134.178,2.069930000e-03,8.5610000e-01,1.1150000e+00,1.3900,4.2150000e-01,1.4650000e+02,1.6180e+01,1.1510000e+01,1.6700000e+00,1.1300000e+00,1.57e+03,1.410000e+02,1444.01,516.37,6667.00,234.00,4.36,0.17,1.213,0.353
4374669,1,0,245.312000,1.088290000e-02,135.070,3.292300000e-02,1.0000000e+00,7.3740000e-01,18.1400,4.0690000e+01,1.3390000e+04,9.8240e+04,8.1780000e+01,2.7690000e+02,2.8790000e+02,9.39e+02,4.450000e+02,184.08,348.51,6223.00,216.00,2.71,1.18,13.600,10.980
4374669,2,1,475.482000,-1.000000000e+00,145.161,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,4.5000,-1.0000000e+00,1.1140000e+03,-1.0000e+00,-1.0000000e+00,4.5470000e+01,-1.0000000e+00,7.53e+02,-1.000000e+00,76.17,-1.00,6223.00,216.00,2.71,1.18,13.600,10.980
4380558,3,0,27.258100,1.754490000e-04,155.686,4.570800000e-03,7.8730000e-01,4.6800000e+00,1.1210,1.2360000e+00,5.6700000e+02,1.2840e+02,7.7530000e+00,2.7140000e+00,4.9220000e+00,6.72e+02,6.920000e+01,48.26,19.86,6393.00,222.00,4.44,0.21,1.030,0.332
4380558,4,0,86.241000,1.274660000e-03,206.972,1.223640000e-02,8.3960000e-01,1.3280000e+00,3.1280,1.9660000e+00,6.7560000e+02,1.0760e+02,7.7000000e+00,3.0130000e+00,2.3080000e+00,4.58e+02,4.710000e+01,10.39,4.28,6393.00,222.00,4.44,0.21,1.030,0.332
4380560,1,0,0.705741,1.604410000e-05,132.031,6.926850000e-03,4.8670000e-01,1.3160000e+01,5.1870,8.2920000e-01,4.4830000e+01,8.4440e+00,6.7150000e+00,6.6390000e-01,1.1340000e+00,2.11e+03,2.170000e+02,4688.63,1927.83,6106.00,232.00,4.49,0.21,0.966,0.304
4390912,6,0,240.590000,6.033770000e-03,221.748,2.388560000e-02,1.0000000e+00,1.5380000e-01,7.7770,6.0470000e+00,1.6520000e+03,3.6170e+03,7.9820000e+00,6.5020000e+01,1.6040000e+02,6.74e+02,2.220000e+01,48.79,6.42,4643.00,55.00,2.60,0.03,7.906,1.325
4391108,1,0,1.895010,4.338030000e-05,131.916,1.294750000e-02,5.8140000e-01,7.7930000e+00,14.8500,1.8370000e+00,1.7800000e+01,2.2060e+00,9.1100000e+00,9.5280000e-01,1.0810000e+00,2.66e+03,2.240000e+02,11836.70,3986.65,7884.00,351.00,4.04,0.15,2.154,0.512
4391348,1,0,1.964340,1.082540000e-05,131.651,2.908710000e-03,8.9200000e-01,6.7400000e-01,2.5240,7.8460000e-01,1.3130000e+02,1.2210e+01,1.3540000e+01,1.4990000e+00,9.5340000e-01,1.64e+03,1.800000e+02,1706.19,748.86,6306.00,261.00,4.41,0.22,1.121,0.388
4391466,1,0,2.867780,7.710990000e-05,131.654,1.712160000e-02,6.7110000e-01,3.6830000e+00,21.7700,1.6440000e+00,1.0400000e+01,1.2430e+00,8.6590000e+00,7.3960000e-01,5.6300000e-01,2.32e+03,1.940000e+02,6812.66,2284.60,7884.00,324.00,4.04,0.16,2.154,0.512
4458082,2,0,8.934910,3.398570000e-05,133.385,3.027680000e-03,8.6870000e-01,6.1450000e-01,2.2770,4.3160000e-01,1.2830000e+02,1.0050e+01,1.3160000e+01,1.7440000e+00,8.9870000e-01,1.12e+03,1.260000e+02,378.04,170.05,6688.00,281.00,4.30,0.23,1.347,0.473
4458109,1,0,4.651860,4.730030000e-05,132.135,6.640200000e-03,6.9070000e-01,5.2040000e-01,28.0400,4.3260000e-01,1.6400000e+01,2.0160e+00,7.9490000e+00,6.5100000e-01,1.6890000e-01,1.58e+03,1.430000e+02,1470.61,533.33,6942.00,226.00,4.13,0.20,1.504,0.336
4458172,1,0,1.054920,6.076410000e-06,131.666,1.665860000e-03,9.0000000e-01,2.0950000e-01,2.1600,1.1660000e-01,1.5810000e+01,1.2210e+00,1.5720000e+01,8.7300000e-01,2.8310000e-01,2.99e+03,2.800000e+02,18782.96,7053.01,7719.00,349.00,4.14,0.17,1.894,0.540
4474484,3,0,126.274000,5.869710000e-03,187.887,2.594680000e-02,8.0020000e-01,9.9850000e-01,12.8800,2.3450000e+00,1.4910000e+02,2.9520e+01,6.5630000e+00,3.2390000e+00,1.7350000e+00,6.45e+02,9.040000e+01,40.98,22.97,7209.00,327.00,3.90,0.31,2.404,0.866
4474484,4,0,93.569300,9.506250000e-04,199.676,5.367470000e-03,9.0260000e-01,1.5390000e+00,1.9130,2.4230000e+00,2.8950000e+02,4.3440e+01,8.5900000e+00,4.7780000e+00,6.0160000e+00,7.13e+02,9.990000e+01,61.12,34.26,7209.00,327.00,3.90,0.31,2.404,0.866
4474484,5,0,57.211600,6.735540000e-04,135.979,1.050050000e-02,9.3490000e-01,1.3510000e-01,4.6500,9.5170000e-01,1.9430000e+02,2.7500e+01,8.8080000e+00,4.0290000e+00,1.6300000e+00,8.40e+02,1.180000e+02,117.77,66.01,7209.00,327.00,3.90,0.31,2.404,0.866
4482738,3,0,154.587000,1.233940000e-03,276.101,7.752240000e-03,8.1410000e-01,1.0110000e+00,3.6710,1.1500000e+00,5.6830000e+02,8.5230e+01,7.0130000e+00,1.2170000e+01,8.2410000e+00,6.34e+02,2.830000e+01,38.26,6.83,4936.00,109.00,3.06,0.03,4.527,1.003
4483138,1,0,15.362600,9.673420000e-05,145.572,5.512700000e-03,8.8350000e-01,2.1380000e-01,3.9490,6.0740000e-01,4.6220000e+02,2.7720e+01,1.6440000e+01,2.1920000e+00,5.5160000e-01,6.08e+02,3.580000e+01,32.30,7.61,5011.00,192.00,4.48,0.10,0.851,0.099
4483235,1,0,1.760940,1.243220000e-05,132.309,3.460340000e-03,7.9180000e-02,6.4630000e+01,4.2240,2.2280000e-01,3.8950000e+01,3.0210e+00,1.4410000e+01,1.2490000e+00,1.1180000e+00,2.86e+03,2.950000e+02,15844.38,6532.60,8784.00,422.00,4.16,0.18,1.967,0.692
4540632,4,0,309.252000,1.782970000e-02,273.815,3.061650000e-02,1.0000000e+00,4.3820000e-01,25.1500,5.8700000e+00,5.6280000e+03,2.3660e+03,1.9010000e+01,2.5400000e+01,6.7740000e+01,3.17e+02,9.200000e+01,2.39,2.78,5023.00,151.00,3.90,0.70,1.784,1.129
4540632,5,0,242.084000,6.721810000e-02,337.152,2.694300000e-01,9.9980000e-01,7.0810000e+00,4.4190,1.1740000e+01,6.4840000e+02,9.0820e+03,2.0020000e+00,9.3790000e+00,9.0800000e+02,3.44e+02,9.980000e+01,3.31,3.85,5023.00,151.00,3.90,0.70,1.784,1.129
4540632,6,0,4.428950,5.311670000e-02,132.507,5.930350000e+00,9.9900000e-01,1.2500000e+01,0.7128,1.2450000e+03,1.1250000e-01,3.3580e+02,2.7460000e-03,1.0670000e-01,1.2470000e+02,1.31e+03,3.790000e+02,687.50,798.02,5023.00,151.00,3.90,0.70,1.784,1.129
4540632,7,0,4.429920,1.075660000e-04,132.934,1.800090000e-02,1.2720000e-01,3.0000000e+01,17.2600,1.1800000e+00,1.1420000e+02,2.9660e+01,4.0620000e+00,1.8480000e+00,2.3530000e+00,1.31e+03,3.790000e+02,687.30,797.72,5023.00,151.00,3.90,0.70,1.784,1.129
4556888,2,0,122.029000,2.185270000e-03,205.454,1.738160000e-02,7.9130000e-01,4.3560000e+00,4.8640,5.4770000e+00,6.5020000e+02,1.2580e+02,7.4000000e+00,2.2780000e+00,5.1050000e+00,3.16e+02,1.780000e+01,2.35,0.53,5341.00,159.00,4.53,0.10,0.805,0.133
4557341,1,0,361.904000,4.968420000e-03,405.297,9.280170000e-03,8.4040000e-01,9.1850000e-01,5.1600,1.1860000e+00,2.0110000e+02,2.8730e+01,7.0360000e+00,1.1670000e+00,7.9340000e-01,1.99e+02,8.080000e+00,0.37,0.06,5053.00,136.00,4.60,0.06,0.717,0.086
4557777,1,0,1.873510,2.015020000e-05,131.780,3.835530000e-03,8.5230000e-01,3.3480000e-01,1.9310,1.5830000e-01,1.3230000e+01,3.0410e+00,5.4590000e+00,1.2430000e+00,4.8980000e-01,2.83e+03,3.710000e+02,15246.41,7976.96,6985.00,228.00,3.72,0.30,3.025,1.017
4569930,3,0,426.733000,5.411500000e-03,206.493,8.339990000e-03,3.4820000e-01,1.7540000e+01,5.1080,1.7800000e+00,6.6160000e+02,1.4390e+02,4.9400000e+00,5.6320000e+00,8.3220000e+00,3.59e+02,3.470000e+01,3.91,1.51,6008.00,81.00,3.85,0.22,2.166,0.613
4569930,4,0,289.422000,8.432240000e-03,263.435,2.433700000e-02,7.4720000e-01,4.1300000e+00,5.3840,3.5380000e+00,4.7750000e+02,3.2110e+02,4.2220000e+00,5.1340000e+00,7.7830000e+00,4.08e+02,3.950000e+01,6.57,2.54,6008.00,81.00,3.85,0.22,2.166,0.613
4569930,5,0,528.993000,5.545260000e-03,497.365,8.512630000e-03,9.0350000e-01,5.8330000e+00,0.5641,4.0190000e+00,3.6300000e+02,1.7400e+02,2.7530000e+00,5.4300000e+00,2.5330000e+01,3.34e+02,3.230000e+01,2.94,1.14,6008.00,81.00,3.85,0.22,2.166,0.613
4569930,6,0,398.272000,-1.000000000e+00,434.695,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,3.0000,-1.0000000e+00,5.0370000e+02,-1.0000e+00,-1.0000000e+00,4.8650000e+00,-1.0000000e+00,3.67e+02,-1.000000e+00,4.29,-1.00,6008.00,81.00,3.85,0.22,2.166,0.613
4580484,1,0,1.757340,1.886690000e-05,132.007,5.867790000e-03,9.0000000e-01,4.0260000e-01,6.3640,1.3040000e+00,9.7900000e+01,1.0140e+01,1.0090000e+01,1.9650000e+00,6.6040000e-01,2.58e+03,1.390000e+02,10534.44,2271.37,8074.00,72.00,4.14,0.12,1.713,0.266
4580484,2,0,1.171580,1.539040000e-05,131.981,5.689260000e-03,6.5210000e-01,3.5700000e+00,4.9540,6.6290000e-01,9.5120000e+01,1.1310e+01,9.3470000e+00,1.7730000e+00,1.2050000e+00,2.96e+03,1.590000e+02,18088.14,3900.05,8074.00,72.00,4.14,0.12,1.713,0.266
4580484,3,0,138.963000,6.460530000e-03,202.755,2.951460000e-02,6.6430000e-01,4.1080000e+00,10.1600,4.4160000e+00,6.5600000e+02,1.0950e+02,6.8250000e+00,4.6660000e+00,3.8330000e+00,6.02e+02,3.240000e+01,31.04,6.69,8074.00,72.00,4.14,0.12,1.713,0.266
4581540,1,0,406.926000,4.407560000e-03,315.705,1.083270000e-02,6.7760000e-01,1.2850000e+00,8.3360,1.2000000e+00,6.1830000e+02,1.7610e+02,4.5510000e+00,2.3240000e+00,1.1240000e+00,2.30e+02,1.930000e+01,0.66,0.22,5511.00,200.00,4.44,0.17,0.882,0.198
4641555,1,0,0.961134,8.537440000e-06,131.621,2.159800000e-03,9.0160000e-01,4.6790000e-01,1.9130,2.5040000e-01,2.8150000e+01,3.3080e+00,1.1540000e+01,9.7360000e-01,4.7270000e-01,2.71e+03,2.720000e+02,12702.08,5114.29,7175.00,275.00,4.20,0.20,1.578,0.524
4641555,2,0,0.961097,1.107020000e-05,132.116,3.160240000e-03,9.3600000e-01,3.6100000e-01,2.3260,4.8130000e-01,2.1360000e+01,3.2320e+00,9.0940000e+00,8.7480000e-01,4.6710000e-01,2.71e+03,2.720000e+02,12702.74,5114.55,7175.00,275.00,4.20,0.20,1.578,0.524
4641634,1,1,334.163000,1.496970000e-02,262.380,1.985770000e-02,9.2460000e-01,2.0840000e-02,12.7300,8.0770000e-01,1.8570000e+03,2.5770e+02,9.1910000e+00,5.6370000e+01,1.0800000e+01,6.43e+02,2.330000e+01,40.40,5.86,4777.00,85.00,2.62,0.03,10.310,1.791
4649476,3,0,1.448850,1.526070000e-05,131.693,4.976810000e-03,5.8180000e-01,3.4580000e+00,5.7250,4.0160000e-01,6.4060000e+01,5.4800e+00,1.2830000e+01,2.4430000e+00,1.5890000e+00,3.63e+03,6.350000e+02,41151.87,28768.06,8560.00,385.00,3.81,0.40,2.907,1.228
4650137,1,0,1.056730,1.388690000e-05,132.048,3.571690000e-03,9.0000000e-01,3.3370000e-01,3.4430,2.8340000e-01,1.9950000e+01,2.9700e+00,7.9030000e+00,2.2740000e+00,1.0930000e+00,4.09e+03,6.270000e+02,66426.10,40681.46,7128.00,255.00,3.47,0.35,4.348,1.716
4650137,2,0,0.528354,1.223190000e-05,131.784,3.766760000e-03,9.0000000e-01,7.3910000e-01,3.4490,6.4820000e-01,1.7770000e+01,2.5400e+00,9.9310000e+00,2.1470000e+00,1.5220000e+00,0.00e+00,-1.000000e+00,0.00,-1.00,7128.00,255.00,3.47,0.35,4.348,1.716
4663148,1,0,1.148790,1.400880000e-05,131.997,5.375390000e-03,2.2630000e-01,2.0060000e+01,6.7720,3.5090000e-01,2.2260000e+01,2.1510e+00,1.2470000e+01,8.5660000e-01,7.0680000e-01,2.86e+03,2.660000e+02,15880.96,5912.08,7744.00,349.00,4.15,0.17,1.781,0.498
4663148,2,0,41.425400,7.166060000e-04,170.864,1.174670000e-02,8.9100000e-01,1.2340000e+00,1.6870,1.5350000e+00,4.0190000e+02,7.1110e+01,8.2890000e+00,4.1140000e+00,3.5830000e+00,8.66e+02,8.060000e+01,133.30,49.63,7744.00,349.00,4.15,0.17,1.781,0.498
4663148,3,0,92.867300,2.727300000e-03,209.596,1.791190000e-02,7.2010000e-01,4.6850000e+00,8.8270,3.1670000e+00,1.7670000e+02,3.3790e+01,7.8150000e+00,2.5490000e+00,2.8890000e+00,6.62e+02,6.160000e+01,45.43,16.91,7744.00,349.00,4.15,0.17,1.781,0.498
4671547,9,0,346.097000,-1.000000000e+00,340.516,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,12.0000,-1.0000000e+00,1.3890000e+02,-1.0000e+00,-1.0000000e+00,7.2850000e-01,-1.0000000e+00,1.60e+02,-1.000000e+00,0.16,-1.00,4166.00,167.00,4.65,0.04,0.652,0.045
4671584,1,0,2.796650,1.057810000e-06,134.035,2.616360000e-04,9.7890000e-01,7.4700000e-03,3.5950,2.7510000e-02,1.6470000e+03,1.0890e+01,2.2060000e+02,8.1660000e+00,2.6350000e+00,1.66e+03,2.210000e+02,1801.48,957.28,6331.00,211.00,4.15,0.31,1.326,0.417
4672010,1,0,0.962914,1.100430000e-05,131.670,2.937940000e-03,6.4160000e-01,1.8520000e+00,3.2520,1.6490000e-01,1.0650000e+02,1.3570e+01,1.0650000e+01,7.4450000e-01,4.5830000e-01,1.33e+03,5.260000e+01,736.79,116.80,4687.00,140.00,4.59,0.06,0.691,0.061
4672010,2,0,0.963963,-1.000000000e+00,132.072,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,2.0000,-1.0000000e+00,8.0320000e+03,-1.0000e+00,-1.0000000e+00,5.9750000e+00,-1.0000000e+00,1.33e+03,-1.000000e+00,735.72,-1.00,4687.00,140.00,4.59,0.06,0.691,0.061
4349043,4,1,527.696000,8.211700000e-03,345.170,1.027200000e-02,7.5650000e-01,2.2700000e+00,2.7120,1.8550000e+00,1.8190000e+03,5.1540e+02,7.0260000e+00,3.4570000e+00,4.4940000e+00,1.62e+02,6.540000e+00,0.16,0.03,4575.00,138.00,4.56,0.06,0.737,0.062
4349043,5,0,382.184000,-1.000000000e+00,242.107,-1.000000000e+00,1.0000000e-01,-1.0000000e+00,3.0000,-1.0000000e+00,1.8920000e+03,-1.0000e+00,-1.0000000e+00,3.0640000e+00,-1.0000000e+00,1.80e+02,-1.000000e+00,0.25,-1.00,4575.00,138.00,4.56,0.06,0.737,0.062
4349067,1,0,407.565000,2.282970000e-02,372.954,3.017940000e-02,7.4050000e-01,8.0290000e-01,25.4300,1.0630000e+00,4.0670000e+01,6.7670e+00,5.8900000e+00,1.1830000e+00,5.9050000e-01,3.21e+02,4.840000e+01,2.50,1.51,5884.00,187.00,4.03,0.34,1.715,0.685
4358571,1,0,2.800570,3.920480000e-05,132.344,7.609870000e-03,9.0990000e-01,1.2110000e-01,10.4800,7.5580000e-01,7.0570000e+01,9.2530e+00,7.3080000e+00,2.0400000e+00,7.0700000e-01,2.14e+03,2.480000e+02,5005.84,2310.57,7153.00,275.00,3.99,0.25,2.077,0.674
4358571,2,0,1.400360,2.238650000e-05,131.636,6.429170000e-03,2.0230000e-04,2.1690000e+04,9.6320,9.1490000e-01,7.8770000e+01,9.8270e+00,1.0170000e+01,1.8640000e+00,1.5390000e+00,2.70e+03,3.120000e+02,12613.04,5821.85,7153.00,275.00,3.99,0.25,2.077,0.674
4358582,1,0,3.416300,5.453930000e-05,132.174,1.157680000e-02,4.9250000e-01,9.8500000e-01,27.1500,1.1860000e+00,2.6330000e+02,3.0360e+01,8.6930000e+00,1.2610000e+00,2.8340000e-01,9.88e+02,5.280000e+01,224.95,48.08,5180.00,196.00,4.57,0.08,0.769,0.106
