,target_id,tce_plnt_num,tce_rogue_flag,period,tce_period_err,epoch,tce_time0bk_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_depth,tce_depth_err,tce_model_snr,tce_prad,tce_prad_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_sradius,tce_sradius_err,label,catalog
590,2997178,1,0,5.95076,8.6677e-06,135.066,0.00102457,0.8664,0.03215,5.399,0.1185,655.9,12.15,57.06,29.49,20.36,2370.0,605.0,7416.5,7583.02,5122.0,212.0,2.89,0.58,9.828,6.781,0,TCE
591,2997455,1,0,1.12984,2.30265e-07,131.793,4.65725e-05,0.9,0.001843,1.848,0.007393,4053.0,13.9,434.4,56.0,17.54,0.0,-1.0,0.0,-1.0,4846.0,93.0,2.98,0.17,7.102,2.224,0,TCE
592,3098184,2,0,30.4765,3.18973e-05,136.972,0.000953594,0.933,0.07192,9.84,0.05179,55240.0,189.4,759.8,37.89,12.33,658.0,62.5,44.38,16.85,6384.0,246.0,4.42,0.19,1.086,0.314,0,TCE
593,3098194,1,0,30.4765,-1.0,156.236,-1.0,0.1,-1.0,12.5,-1.0,307300.0,0.0,-1.0,46.07,-1.0,592.0,-1.0,29.02,-1.0,5527.0,166.0,4.32,0.2,1.073,0.321,0,TCE
594,3098194,2,0,30.4762,-1.0,136.977,-1.0,0.1,-1.0,6.0,-1.0,337300.0,0.0,-1.0,53.31,-1.0,592.0,-1.0,29.02,-1.0,5527.0,166.0,4.32,0.2,1.073,0.321,0,TCE
595,3098194,3,0,30.4751,0.000212052,158.412,0.00590662,1.0,0.02609,50.16,0.5747,9621.0,239.6,257.1,19.18,6.22,592.0,57.9,29.02,11.36,5527.0,166.0,4.32,0.2,1.073,0.321,0,TCE
596,3098194,4,0,30.4762,0.00036451,134.948,0.00982533,1.0,0.03847,64.95,2.608,6368.0,965.2,123.0,15.83,5.183,592.0,57.9,29.02,11.36,5527.0,166.0,4.32,0.2,1.073,0.321,0,TCE
597,3115435,4,0,3.40439,4.65357e-05,133.416,0.00806794,0.8918,0.2009,13.36,0.6929,24.57,2.978,9.035,1.711,0.798,2400.0,396.0,7800.66,5153.7,6988.0,229.0,3.63,0.38,2.991,1.317,0,TCE
598,3115435,5,1,92.7539,0.00183073,214.368,0.0188684,0.8511,1.242,6.311,2.298,192.5,23.7,9.676,4.677,3.56,796.0,132.0,95.15,62.86,6988.0,229.0,3.63,0.38,2.991,1.317,0,TCE
599,3115435,6,0,6.8057,0.000219732,137.511,0.122061,0.9104,0.06028,30.3,6.653,51.01,6.369,9.857,2.501,1.122,1900.0,314.0,3097.56,2046.48,6988.0,229.0,3.63,0.38,2.991,1.317,0,TCE
600,3115480,1,0,1.84686,1.26875e-07,133.346,3.70178e-05,0.9635,0.01166,3.259,0.005357,23890.0,27.82,1742.0,33.94,6.072,1830.0,101.0,2663.27,587.42,6309.0,82.0,4.26,0.12,1.396,0.245,0,TCE
601,3120650,1,0,2.10546,1.3306e-05,132.74,0.00247771,0.4939,1.844,1.567,0.07698,24.64,3.625,8.435,0.8459,0.2398,2050.0,108.0,4147.93,879.4,6864.0,92.0,4.15,0.11,1.643,0.287,0,TCE
602,3120650,2,0,2.10541,0.000173977,133.425,0.0385979,0.6914,3.824,13.33,1.676,2.348,1.541,1.511,0.269,0.2512,2050.0,108.0,4148.08,879.43,6864.0,92.0,4.15,0.11,1.643,0.287,0,TCE
603,3120650,3,0,128.708,0.00459443,237.7,0.0281385,0.8814,0.5844,8.357,1.869,131.5,35.36,6.795,2.163,0.984,519.0,27.5,17.22,3.65,6864.0,92.0,4.15,0.11,1.643,0.287,0,TCE
604,2442866,2,0,453.359,0.0053654,168.411,0.0121996,0.2656,10.32,5.988,1.455,2407.0,340.5,9.583,3.148,3.092,163.0,6.73,0.17,0.03,4538.0,150.0,4.61,0.05,0.663,0.058,0,TCE
605,2442866,3,0,451.671,0.00928899,247.869,0.0134375,0.7468,1.527,4.054,1.549,1550.0,315.4,6.652,2.851,2.324,163.0,6.74,0.17,0.03,4538.0,150.0,4.61,0.05,0.663,0.058,0,TCE
606,2443393,1,0,73.7093,0.000883301,202.812,0.00993294,0.8803,0.1519,10.35,0.6571,133.1,8.71,15.34,2.001,0.4528,564.0,35.7,23.86,6.05,6374.0,139.0,4.19,0.13,1.502,0.293,0,TCE
607,2443753,1,0,0.864091,1.21628e-05,131.607,0.00564758,0.7981,1.925,6.179,1.005,30.57,3.037,11.41,0.557,0.4641,1940.0,181.0,3382.22,1256.83,6139.0,192.0,4.51,0.19,0.912,0.258,0,TCE
608,2449431,1,0,86.7494,0.000622465,170.291,0.00529235,0.6983,0.6982,9.277,0.7108,521.2,17.34,30.4,2.361,0.6237,398.0,19.4,5.95,1.16,5579.0,111.0,4.42,0.1,0.97,0.132,0,TCE
609,2449639,1,0,1.06935,4.4165e-05,131.671,0.0149154,0.6231,3.152,3.616,0.5776,12.04,5.208,2.68,0.363,0.2571,1940.0,203.0,3327.0,1391.58,6345.0,220.0,4.46,0.22,0.994,0.319,0,TCE
610,2450716,1,0,301.758,0.00950963,326.525,0.0252536,0.717,0.6079,24.32,1.668,342.9,51.94,6.821,1.526,0.4316,226.0,11.0,0.61,0.12,5261.0,158.0,4.56,0.08,0.768,0.112,0,TCE
611,2450944,1,0,0.554157,1.06262e-05,131.897,0.00115288,0.7,1.453,0.7857,0.103,215.9,30.32,11.22,2.122,0.9829,2850.0,281.0,15550.86,6132.46,6780.0,295.0,4.33,0.19,1.331,0.391,0,TCE
612,2568519,1,0,0.91692,2.30231e-05,131.841,0.00605297,0.9008,0.429,3.7,0.3531,8.736,2.153,4.679,0.943,0.4626,3390.0,406.0,31368.86,15024.97,6311.0,189.0,3.56,0.27,2.732,0.901,0,TCE
613,2568519,2,0,111.095,0.000942411,189.799,0.00632327,0.8613,1.075,3.789,1.409,191.0,25.76,8.041,4.293,3.031,686.0,82.1,52.32,25.06,6311.0,189.0,3.56,0.27,2.732,0.901,0,TCE
614,2568971,1,0,5.08857,2.23295e-05,134.057,0.00349601,1.0,0.02439,5.67,0.8019,202.9,58.42,29.47,5.481,4.518,1790.0,171.0,2408.14,922.65,7514.0,314.0,4.05,0.19,1.955,0.517,0,TCE
615,2578869,1,0,515.982,0.00881657,365.091,0.0119482,0.7372,0.9396,15.74,1.35,178.6,20.83,9.427,3.48,1.748,310.0,30.1,2.18,0.85,5314.0,84.0,3.79,0.21,2.407,0.75,0,TCE
616,2578891,1,0,2.32732,0.000174837,131.901,0.0377994,0.3,54.91,19.57,2.69,5.147,2.356,2.837,0.3641,1.169,1930.0,186.0,3267.82,1263.57,6767.0,259.0,4.17,0.19,1.579,0.469,0,TCE
617,2579043,1,0,6.31218,2.34649e-05,136.935,0.00273969,0.8544,0.1804,5.154,0.4069,387.0,13.05,30.32,2.401,0.8208,1100.0,115.0,342.25,144.01,6322.0,225.0,4.43,0.22,1.075,0.349,0,TCE
618,2579147,1,0,0.919785,8.2177e-06,131.569,0.0010705,0.4914,2.913,1.099,0.06713,129.6,14.99,11.62,2.854,1.333,3340.0,427.0,29377.26,15039.99,7301.0,374.0,3.92,0.27,2.403,0.823,0,TCE
619,2583153,3,0,0.636877,-1.0,131.53,-1.0,0.1,-1.0,2.0,-1.0,151.1,-1.0,-1.0,2.468,-1.0,3380.0,-1.0,30902.98,-1.0,7071.0,310.0,4.04,0.18,1.981,0.604,0,TCE
620,2583234,1,0,0.666126,1.34716e-05,131.853,0.00497678,0.9002,0.6797,2.727,0.3633,10.68,1.913,7.381,0.8495,0.4613,3910.0,256.0,55517.21,14496.19,8016.0,88.0,4.0,0.14,2.237,0.451,0,TCE
621,2583234,2,0,277.597,0.0165765,342.749,0.0353117,0.8215,0.9217,11.26,2.799,317.6,41.86,10.53,4.434,1.949,524.0,34.2,17.84,4.66,8016.0,88.0,4.0,0.14,2.237,0.451,0,TCE
622,2583748,1,0,0.85355,1.46875e-05,132.168,0.00299035,0.9718,0.01354,5.049,0.3957,52.27,10.44,6.594,1.676,0.5876,3010.0,412.0,19334.62,10588.72,6975.0,288.0,4.02,0.31,1.817,0.604,0,TCE
623,2696217,2,0,449.896,0.00353103,234.728,0.00499839,1.0,0.1746,8.718,0.4196,22420.0,2950.0,14.5,40.01,26.46,361.0,34.6,4.02,1.54,7405.0,311.0,4.19,0.18,1.559,0.469,0,TCE
624,2696217,3,0,350.889,0.00567127,337.526,0.0108368,0.9992,0.1789,9.0,0.3235,7370.0,1148.0,7.899,23.44,22.34,392.0,37.5,5.61,2.15,7405.0,311.0,4.19,0.18,1.559,0.469,0,TCE
625,2696703,1,0,6.09405,5.83296e-07,133.66,6.52123e-05,0.9999,0.01275,1.804,0.004622,2731.0,34.31,271.9,16.16,5.29,1420.0,141.0,955.73,379.12,6785.0,278.0,4.16,0.19,1.666,0.522,0,TCE
626,2696703,2,0,557.984,0.00479621,330.026,0.0057748,0.9997,0.1128,9.697,0.3393,4543.0,810.4,4.95,20.18,16.55,315.0,31.2,2.32,0.92,6785.0,278.0,4.16,0.19,1.666,0.522,0,TCE
627,2712016,1,0,381.795,0.00827239,362.887,0.0177717,0.7798,3.394,5.668,2.501,229.8,64.58,4.519,3.06,3.478,399.0,39.4,5.97,2.36,7296.0,374.0,4.11,0.18,1.844,0.563,0,TCE
628,2712821,1,0,0.750045,1.93307e-05,132.006,0.00536592,0.03383,162.5,6.435,0.3279,8.567,1.447,6.962,0.8054,0.7928,3910.0,477.0,55453.1,27014.62,7707.0,349.0,3.88,0.25,2.719,0.945,0,TCE
629,2712825,1,0,18.3843,7.46038e-05,133.422,0.003275,0.8823,0.1478,5.493,0.3128,111.1,9.726,11.5,1.706,0.36,872.0,53.2,137.06,33.45,6335.0,76.0,4.21,0.14,1.401,0.24,0,TCE
630,2713049,1,0,2.53916,4.85257e-06,131.593,0.00110334,0.9052,0.1123,2.589,0.2851,380.0,12.3,37.02,2.501,0.4805,1330.0,74.7,746.16,167.33,5519.0,82.0,4.35,0.13,1.062,0.154,0,TCE
631,2716801,2,0,9.47653,0.000167289,134.744,0.0144114,0.9598,0.05256,4.742,0.9946,208.5,30.05,7.717,1.695,0.5777,841.0,83.4,118.39,46.98,5911.0,195.0,4.52,0.2,0.914,0.281,0,TCE
632,2716853,1,0,18.8274,8.83296e-05,139.709,0.00394679,0.6643,1.321,4.723,0.7153,944.8,34.78,26.94,2.793,1.282,633.0,57.1,37.88,13.67,5687.0,169.0,4.54,0.18,0.86,0.246,0,TCE
633,2716853,2,0,68.8316,0.000887761,172.137,0.00960243,0.5403,16.42,3.66,2.774,655.4,78.78,8.303,2.265,6.528,411.0,37.1,6.73,2.43,5687.0,169.0,4.54,0.18,0.86,0.246,0,TCE
634,2832589,1,0,10.8497,2.73471e-05,136.743,0.00199176,0.8451,0.1126,3.657,0.2572,1129.0,31.82,35.93,3.008,0.5042,676.0,36.2,49.43,10.59,5251.0,158.0,4.59,0.1,0.778,0.112,0,TCE
635,2832589,2,0,2.4337,1.02779e-05,133.837,0.00150089,0.9048,0.7653,0.8687,0.5318,268.6,43.68,10.19,1.572,1.411,1110.0,59.6,362.65,77.67,5251.0,158.0,4.59,0.1,0.778,0.112,0,TCE
636,2832720,1,0,286.417,0.0179892,325.877,0.0314111,0.08693,255.1,6.863,9.134,1062.0,389.9,6.449,0.5401,2.789,86.8,4.41,0.01,0.0,3211.0,38.0,5.15,0.08,0.168,0.04,0,TCE
637,2832753,1,0,3.55078,5.92462e-05,134.975,0.0131895,0.9909,0.003134,9.889,0.5942,55.46,7.269,12.64,3.105,1.113,2260.0,302.0,6124.89,3274.88,6795.0,203.0,3.68,0.3,2.991,1.041,0,TCE
638,2854839,4,0,277.968,0.00626585,364.443,0.0118557,0.4752,4.84,10.94,1.662,535.5,116.0,5.861,1.743,1.509,218.0,9.89,0.53,0.1,4955.0,176.0,4.56,0.06,0.751,0.072,0,TCE
639,2854914,1,0,25.9341,7.94955e-05,149.761,0.00253466,0.851,0.1578,4.795,0.3219,416.8,11.68,35.67,2.851,0.5628,695.0,40.0,55.18,12.71,5952.0,119.0,4.29,0.12,1.225,0.207,0,TCE
640,2854914,2,0,83.4463,0.000435464,158.683,0.00452741,0.8955,0.05479,7.076,0.3641,487.9,17.18,28.81,3.19,0.5666,471.0,27.1,11.62,2.67,5952.0,119.0,4.29,0.12,1.225,0.207,0,TCE
641,2854948,1,0,1.46135,3.32389e-05,132.927,0.0120204,0.9969,0.1404,4.182,1.239,150.4,55.33,4.553,1.824,7.48,1440.0,117.0,1006.18,326.57,5688.0,189.0,4.58,0.16,0.786,0.195,0,TCE
642,2968811,1,0,270.294,0.0201096,393.701,0.0361349,0.985,0.2049,24.77,1.529,5212.0,780.8,11.1,197.3,245.4,832.0,113.0,113.07,61.71,4697.0,117.0,2.27,0.3,15.5,6.405,0,TCE
643,2968811,2,0,589.618,0.00698396,270.811,0.00931758,0.6291,0.105,23.43,0.5701,3666.0,486.0,10.1,97.59,41.0,641.0,87.5,39.97,21.81,4697.0,117.0,2.27,0.3,15.5,6.405,0,TCE
644,2968811,3,0,225.939,0.00659991,256.213,0.0216662,0.9537,0.06138,9.586,0.9,2345.0,512.6,9.783,104.8,62.31,883.0,120.0,143.6,78.37,4697.0,117.0,2.27,0.3,15.5,6.405,0,TCE
645,2968811,4,0,459.42,0.0188447,282.211,0.01937,0.9268,0.02937,9.905,0.9453,3132.0,723.7,9.536,111.1,48.39,697.0,95.1,55.74,30.42,4697.0,117.0,2.27,0.3,15.5,6.405,0,TCE
646,2985022,3,0,1.05652,-1.0,131.783,-1.0,0.1,-1.0,3.5,-1.0,135.6,-1.0,-1.0,2.787,-1.0,3150.0,-1.0,23323.35,-1.0,7202.0,277.0,3.91,0.31,2.368,0.845,0,TCE
647,2985054,1,0,0.912878,1.18643e-05,131.55,0.00260967,0.01005,668.9,1.547,0.1206,33.47,5.473,8.458,0.8503,1.093,2490.0,232.0,9151.51,3407.17,6600.0,227.0,4.21,0.19,1.457,0.422,0,TCE
648,2985587,1,0,3.3757,7.92403e-06,134.217,0.00126622,0.902,0.3223,1.249,0.247,158.0,11.16,19.15,1.902,0.7875,1470.0,146.0,1112.89,440.67,6310.0,208.0,4.27,0.2,1.282,0.391,0,TCE
649,2997455,2,0,1.12984,2.70748e-06,132.361,0.000477911,0.9015,0.1621,1.421,0.1809,295.6,11.21,37.23,15.06,5.591,0.0,-1.0,0.0,-1.0,4846.0,93.0,2.98,0.17,7.102,2.224,0,TCE
650,2997459,1,0,16.337,0.000144872,132.204,0.00720843,0.9023,0.3736,3.691,0.99,215.9,19.59,11.13,1.519,0.74,643.0,68.3,40.31,17.14,5410.0,371.0,4.49,0.17,0.859,0.235,0,TCE
651,2997821,1,0,489.12,0.0178285,462.431,0.0224783,0.6905,1.441,11.84,2.295,709.0,108.8,7.098,2.264,1.054,213.0,16.8,0.49,0.15,5837.0,175.0,4.58,0.16,0.798,0.186,0,TCE
652,3098197,1,0,30.4765,3.03499e-05,156.238,0.000815075,0.9333,0.1592,18.86,0.04248,102100.0,337.5,1376.0,38.36,13.14,542.0,41.9,20.42,6.32,5913.0,159.0,4.58,0.16,0.787,0.182,0,TCE
653,3098197,2,0,30.4765,2.52382e-05,136.973,0.000689147,0.9267,0.3371,10.24,0.03164,112000.0,702.1,1354.0,39.94,22.51,542.0,41.9,20.42,6.32,5913.0,159.0,4.58,0.16,0.787,0.182,0,TCE
654,3098605,1,0,1.28413,1.05253e-05,132.696,0.00212805,0.9,0.817,1.33,0.5092,115.2,16.54,9.558,1.007,0.8926,1400.0,74.1,906.01,191.83,5285.0,159.0,4.57,0.09,0.775,0.121,0,TCE
655,3115833,1,0,10.1816,6.0891e-06,136.416,0.000489714,0.9207,0.005375,3.53,0.03069,5736.0,78.18,170.0,7.742,2.172,813.0,75.8,103.21,38.48,5988.0,197.0,4.54,0.19,0.836,0.234,0,TCE
656,3116004,1,0,316.866,0.0110845,171.681,0.0287303,0.4266,8.543,12.5,3.881,917.3,139.4,8.644,2.669,2.483,264.0,26.6,1.15,0.46,6084.0,235.0,4.54,0.2,0.863,0.261,0,TCE
657,3116298,1,0,1.45731,-1.0,131.508,-1.0,0.1,-1.0,5.0,-1.0,133.8,-1.0,-1.0,2.459,-1.0,3490.0,-1.0,35276.65,-1.0,10112.0,429.0,4.19,0.21,2.07,0.81,0,TCE
658,3120650,4,0,2.10526,2.20577e-05,132.163,0.0115333,0.6999,0.9882,3.516,0.4938,21.11,4.909,6.508,0.8087,0.2534,2050.0,108.0,4148.48,879.52,6864.0,92.0,4.15,0.11,1.643,0.287,0,TCE
659,3120650,5,0,225.21,0.0187758,145.19,0.283604,0.8836,0.77,12.82,17.04,148.9,51.88,9.992,2.305,1.535,431.0,22.8,8.17,1.73,6864.0,92.0,4.15,0.11,1.643,0.287,0,TCE
660,3120650,6,0,205.257,0.00427498,204.045,0.0101422,0.8526,2.26,3.266,2.398,200.1,34.25,11.41,2.626,3.135,445.0,23.6,9.24,1.96,6864.0,92.0,4.15,0.11,1.643,0.287,0,TCE
661,3120650,7,0,54.1437,0.000723889,157.014,0.0106855,0.7899,1.289,5.874,1.117,183.0,22.72,10.64,2.443,1.222,693.0,36.7,54.65,11.59,6864.0,92.0,4.15,0.11,1.643,0.287,0,TCE
662,2443753,2,0,28.9836,0.000391737,155.204,0.0105745,0.2801,38.86,2.009,1.299,571.6,89.83,11.93,2.205,5.2,603.0,56.0,31.27,11.62,6139.0,192.0,4.51,0.19,0.912,0.258,0,TCE
663,2443753,3,0,30.727,0.000885503,132.039,0.0252992,0.8802,1.515,3.946,3.256,302.8,75.57,9.41,1.834,2.088,591.0,54.9,28.92,10.75,6139.0,192.0,4.51,0.19,0.912,0.258,0,TCE
664,2443753,4,0,53.3796,0.00125468,161.644,0.0158724,0.9636,0.05615,3.251,1.218,642.9,176.5,11.34,2.968,1.091,492.0,45.7,13.85,5.15,6139.0,192.0,4.51,0.19,0.912,0.258,0,TCE
665,2450944,2,0,0.554159,1.65397e-05,131.713,0.00200222,0.8985,0.5483,1.977,0.6779,160.3,29.79,10.49,1.966,1.04,2850.0,281.0,15550.79,6132.44,6780.0,295.0,4.33,0.19,1.331,0.391,0,TCE
666,2450944,3,0,1.01553,-1.0,132.172,-1.0,0.1,-1.0,3.5,-1.0,1298.0,-1.0,-1.0,4.836,-1.0,2330.0,-1.0,6934.42,-1.0,6780.0,295.0,4.33,0.19,1.331,0.391,0,TCE
667,2451491,1,1,415.792,0.0153341,353.615,0.0188511,0.7372,1.221,8.29,2.165,1164.0,158.4,7.497,3.504,1.9,235.0,22.4,0.72,0.28,5776.0,206.0,4.51,0.2,0.95,0.264,0,TCE
668,2568971,2,0,5.08871,2.75323e-05,136.488,0.0036989,0.9,0.1767,5.867,0.4374,76.86,5.5,13.95,2.011,0.6119,1790.0,171.0,2408.06,922.62,7514.0,314.0,4.05,0.19,1.955,0.517,0,TCE
669,2568971,3,0,0.848159,7.38566e-06,131.772,0.00232871,0.8729,0.4772,3.627,0.3101,35.88,3.296,14.06,1.347,0.5489,3250.0,311.0,26252.7,10058.45,7514.0,314.0,4.05,0.19,1.955,0.517,0,TCE
670,2568971,4,1,176.04,-1.0,258.516,-1.0,0.1,-1.0,6.0,-1.0,554.9,-1.0,-1.0,4.624,-1.0,548.0,-1.0,21.36,-1.0,7514.0,314.0,4.05,0.19,1.955,0.517,0,TCE
671,2568971,5,0,1.2719,1.72138e-05,131.742,0.016994,0.3479,14.71,8.921,6.993,45.32,25.62,10.16,1.336,1.153,2840.0,272.0,15294.58,5859.96,7514.0,314.0,4.05,0.19,1.955,0.517,0,TCE
672,2579147,2,0,7.35175,0.000277424,137.611,0.0311553,0.9923,0.07263,14.76,1.22,520.8,67.07,9.16,9.084,11.83,1670.0,214.0,1838.25,941.11,7301.0,374.0,3.92,0.27,2.403,0.823,0,TCE
673,2579147,3,0,7.35259,0.000254769,134.277,0.029947,1.0,0.152,21.43,8.453,665.7,999.2,12.89,11.62,19.55,1670.0,214.0,1837.97,940.97,7301.0,374.0,3.92,0.27,2.403,0.823,0,TCE
674,2579147,4,0,7.35395,6.74987e-05,132.137,0.00690898,0.5445,0.5671,20.71,0.5159,339.6,33.13,10.12,4.622,1.638,1670.0,214.0,1837.52,940.74,7301.0,374.0,3.92,0.27,2.403,0.823,0,TCE
675,2583748,2,0,3.72517,1.86022e-05,134.555,0.00295491,0.8991,0.1149,4.672,0.4655,323.1,34.89,10.78,3.793,1.328,1840.0,252.0,2710.9,1484.64,6975.0,288.0,4.02,0.31,1.817,0.604,0,TCE
676,2583748,3,0,40.9773,-1.0,133.476,-1.0,0.1,-1.0,5.0,-1.0,380.4,-1.0,-1.0,3.583,-1.0,827.0,-1.0,110.81,-1.0,6975.0,288.0,4.02,0.31,1.817,0.604,0,TCE
677,2583748,4,1,111.497,0.000573963,140.22,0.00457686,0.8351,0.4552,3.378,0.9186,1691.0,220.6,8.336,8.369,3.378,593.0,81.1,29.17,15.98,6975.0,288.0,4.02,0.31,1.817,0.604,0,TCE
678,2583748,5,0,99.7533,0.00134876,171.639,0.0125963,1.0,0.6905,3.102,1.271,1737.0,3586.0,8.498,13.98,81.69,615.0,84.2,33.84,18.53,6975.0,288.0,4.02,0.31,1.817,0.604,0,TCE
679,2696703,3,0,419.291,0.00956258,547.486,0.0152421,0.9049,0.02664,9.414,0.4696,633.2,293.0,2.26,4.908,1.923,346.0,34.3,3.39,1.34,6785.0,278.0,4.16,0.19,1.666,0.522,0,TCE
680,2696734,1,1,585.526,0.00683813,324.584,0.009436,0.7341,0.697,8.297,1.179,1193.0,140.3,9.669,3.074,1.057,190.0,11.8,0.31,0.08,5383.0,159.0,4.52,0.12,0.824,0.153,0,TCE
681,2696938,1,0,342.957,0.0112919,318.021,0.0216321,0.7581,2.222,10.61,3.252,339.5,94.07,5.243,2.919,2.339,346.0,33.7,3.38,1.32,6484.0,178.0,4.16,0.21,1.456,0.422,0,TCE
682,2713086,1,0,295.878,0.0048139,417.532,0.00654179,0.5519,3.746,4.902,2.193,3247.0,440.1,10.52,3.224,2.372,152.0,4.12,0.13,0.01,3920.0,86.0,4.7,0.03,0.55,0.032,0,TCE
683,2713086,2,0,560.806,0.0154727,155.0,0.017963,1.0,0.02252,7.541,25.78,2548.0,26160.0,6.798,5.333,24.39,123.0,3.33,0.05,0.01,3920.0,86.0,4.7,0.03,0.55,0.032,0,TCE
684,2713086,3,0,380.585,0.00382734,331.542,0.00480428,0.001035,847.6,8.795,0.919,4501.0,491.2,13.19,3.628,0.8755,140.0,3.79,0.09,0.01,3920.0,86.0,4.7,0.03,0.55,0.032,0,TCE
685,2716857,1,0,0.999528,1.47472e-05,131.966,0.00555413,0.1918,22.58,4.796,0.3488,78.35,12.09,8.254,0.426,0.4402,1070.0,52.6,306.14,60.42,4314.0,153.0,4.76,0.07,0.484,0.059,0,TCE
686,2716857,2,1,238.289,0.0120079,144.008,0.0406783,0.9125,0.04463,17.05,1.909,1934.0,346.2,8.107,2.559,0.4174,172.0,8.49,0.21,0.04,4314.0,153.0,4.76,0.07,0.484,0.059,0,TCE
687,2716857,3,0,501.686,0.0845765,552.306,0.0843077,0.9206,0.03694,18.97,7.404,3110.0,872.0,8.1,3.286,0.669,134.0,6.62,0.08,0.02,4314.0,153.0,4.76,0.07,0.484,0.059,0,TCE
688,2716857,4,1,583.638,0.0505017,355.397,0.04926,0.3507,4.953,11.96,3.417,2233.0,492.2,7.136,2.299,1.12,128.0,6.3,0.06,0.01,4314.0,153.0,4.76,0.07,0.484,0.059,0,TCE
689,2832753,2,0,3.55137,2.16681e-05,132.279,0.0037879,0.9098,0.3295,3.898,0.5095,42.56,4.055,11.52,2.288,1.03,2260.0,302.0,6123.54,3274.16,6795.0,203.0,3.68,0.3,2.991,1.041,0,TCE
690,2832753,3,0,175.325,0.00481726,194.621,0.0171714,0.7357,1.256,12.2,1.728,240.8,36.74,7.067,5.016,2.502,615.0,82.2,33.81,18.08,6795.0,203.0,3.68,0.3,2.991,1.041,0,TCE
691,2833327,1,0,360.009,0.0109988,373.775,0.0224015,0.9335,0.05566,13.79,1.592,322.2,48.35,7.249,8.76,3.723,440.0,62.2,8.91,5.03,5484.0,245.0,3.48,0.3,3.919,1.599,0,TCE
692,2854948,2,0,0.974303,-1.0,132.389,-1.0,0.1,-1.0,1.5,-1.0,51470.0,-1.0,-1.0,17.85,-1.0,1640.0,-1.0,1727.52,-1.0,5688.0,189.0,4.58,0.16,0.786,0.195,0,TCE
693,2854953,1,0,1.72469,0.000161072,131.958,0.0459761,0.6952,7.304,12.3,2.123,3.647,1.931,1.897,0.3526,0.5965,2390.0,225.0,7685.78,2893.26,7392.0,307.0,4.14,0.18,1.726,0.525,0,TCE
694,2854953,2,0,39.1943,0.000827823,155.528,0.0192982,0.2992,38.95,1.412,0.7685,440.4,86.84,11.02,3.702,8.268,843.0,79.3,119.4,44.95,7392.0,307.0,4.14,0.18,1.726,0.525,0,TCE
695,2968811,5,0,396.581,-1.0,137.403,-1.0,0.1,-1.0,7.5,-1.0,1371.0,-1.0,-1.0,55.35,-1.0,732.0,-1.0,67.82,-1.0,4697.0,117.0,2.27,0.3,15.5,6.405,0,TCE
696,2969628,1,0,0.65782,9.24595e-06,131.614,0.0032494,0.4773,2.843,4.113,0.13,9.857,1.146,10.86,1.064,0.5838,4790.0,894.0,124830.91,93094.15,8241.0,370.0,3.72,0.43,3.277,1.493,0,TCE
697,2969628,2,0,41.4243,0.00190374,163.371,0.0325007,0.7634,0.8696,24.08,1.5,51.87,15.69,4.577,2.572,1.426,1200.0,225.0,498.26,371.58,8241.0,370.0,3.72,0.43,3.277,1.493,0,TCE
698,2985767,1,0,14.0797,2.74878e-05,139.962,0.00163234,0.9191,0.2549,1.459,0.3287,162.5,8.076,25.96,2.403,0.9648,932.0,89.8,178.27,68.72,5821.0,78.0,4.1,0.22,1.547,0.406,0,TCE
699,2986833,1,0,0.91217,9.66473e-06,131.818,0.00207371,0.887,0.9296,1.425,0.5666,137.4,18.7,10.31,0.7777,0.7147,1030.0,29.7,261.61,30.34,3880.0,92.0,4.72,0.04,0.555,0.033,0,TCE
700,2987027,1,0,17.2763,2.31712e-06,133.839,0.000109539,0.2196,0.1233,3.962,0.02003,10480.0,14.88,739.1,7.353,0.4825,539.0,15.8,19.9,2.34,4941.0,98.0,4.6,0.05,0.738,0.048,0,TCE
701,2987160,1,1,344.729,0.00607786,444.384,0.00763346,6.819e-05,43190.0,6.758,1.343,1461.0,328.1,5.244,3.194,2.337,241.0,20.6,0.8,0.27,5551.0,166.0,4.46,0.19,0.844,0.182,0,TCE
702,2998070,1,0,0.88397,1.06186e-05,132.186,0.00427409,0.9958,0.006957,5.898,0.3645,50.52,13.7,9.851,1.968,0.9446,2720.0,285.0,12977.27,5438.78,6926.0,301.0,4.19,0.2,1.665,0.549,0,TCE
703,2998070,2,0,100.036,0.000915255,139.548,0.00670916,0.8743,0.7086,5.025,2.189,470.5,92.31,7.362,4.131,2.31,563.0,59.0,23.71,9.94,6926.0,301.0,4.19,0.2,1.665,0.549,0,TCE
704,2998070,3,0,55.1438,0.00280487,156.659,0.0420388,0.7207,0.4993,34.91,1.699,131.2,37.22,4.471,2.052,0.7924,686.0,71.9,52.45,21.98,6926.0,301.0,4.19,0.2,1.665,0.549,0,TCE
705,2998070,4,0,25.913,0.000437079,149.755,0.0126992,0.9442,1.545,1.314,3.355,120.3,63.54,3.423,2.235,4.916,883.0,92.5,143.57,60.17,6926.0,301.0,4.19,0.2,1.665,0.549,0,TCE
