,koi_duration,koi_depth,koi_prad,koi_ror,tce_duration,tce_depth,tce_prad,koi_steff,koi_srad,koi_smass,koi_slogg,tce_steff,tce_sradius,tce_slogg,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_model_snr,koi_max_mult_ev
7659,2.28163,332340.0,235.58,0.601921,,,,4884.0,3.584,0.891,3.279,,,,1.0,0.0,0.0,0.0,573.2,2483.3396
7660,15.869,1114.6,22.78,0.303216,,,,5333.0,0.688,0.74,4.633,,,,1.0,0.0,1.0,0.0,58.1,
7661,16.1723,372425.0,61.58,0.563899,,,,5780.0,1.0,1.0,4.438,,,,0.0,1.0,0.0,0.0,280.6,2454.2456
7662,63.196,8772.9,5.01,0.087107,,,,4040.0,0.527,0.525,4.714,,,,0.0,1.0,0.0,0.0,200.6,55.1036
7663,5.404,878.3,1.67,0.026364,,,,4260.0,0.58,0.565,4.663,,,,0.0,0.0,1.0,1.0,18.7,15.309192
7665,9.331,270.2,3.04,0.019208,,,,5592.0,1.451,1.0,4.115,,,,0.0,0.0,0.0,0.0,12.9,11.244823
7666,24.3711,94008.0,59.07,0.289251,,,,9341.0,1.87,2.128,4.222,,,,1.0,0.0,0.0,0.0,576.6,129.59291
7667,1.43,1112.0,27.81,0.169655,,,,6911.0,1.501,0.897,4.038,,,,0.0,1.0,0.0,0.0,9.7,34.07148
7668,14.48,55654.0,35.89,0.218937,,,,6911.0,1.501,0.897,4.038,,,,0.0,1.0,0.0,0.0,112.3,282.77557
7670,5.045,61867.0,24.3,0.24559,,,,5984.0,0.906,0.993,4.521,,,,0.0,1.0,0.0,0.0,700.5,2587.2346
7671,9.251,223.2,126.77,0.194448,,,,6715.0,5.97,2.114,3.211,,,,1.0,0.0,0.0,1.0,63.4,9.473499
7672,2.58667,278086.0,36.01,0.575498,,,,4789.0,0.573,0.571,4.678,,,,0.0,1.0,0.0,0.0,1228.9,16605.479
7673,7.79748,48374.6,61.35,0.203914,,,,6300.0,2.755,1.223,3.646,,,,0.0,1.0,0.0,0.0,5156.6,5343.073
7674,6.5974,121807.0,44.48,0.50282,,,,5616.0,0.81,0.905,4.574,,,,1.0,0.0,0.0,0.0,2541.2,3781.766
7675,3.024,174.0,1.16,0.012164,,,,5649.0,0.875,0.787,4.45,,,,0.0,0.0,1.0,0.0,7.9,7.3192124
7676,2.3544,1684.2,6.96,0.037816,,,,6180.0,1.686,1.053,4.007,,,,0.0,1.0,0.0,0.0,112.8,358.12863
7679,7.06068,278997.0,63.78,0.584086,,,,5722.0,1.0,1.037,4.454,,,,0.0,1.0,0.0,0.0,2389.2,5312.4517
7680,3.9753,92.2,1.01,0.008907,,,,6197.0,1.035,1.096,4.449,,,,0.0,1.0,1.0,0.0,3.6,10.793255
7681,1.421,185.1,1.38,0.012745,,,,6153.0,0.993,1.065,4.471,,,,0.0,0.0,1.0,0.0,8.9,8.018877
7682,2.64151,253683.0,47.63,0.499618,,,,6205.0,0.873,0.948,4.534,,,,0.0,1.0,0.0,0.0,643.6,6061.718
7683,2.54242,157754.0,40.61,0.520137,,,,5067.0,0.715,0.686,4.565,,,,0.0,1.0,0.0,0.0,514.4,11568.972
7685,4.73495,45399.6,32.48,0.19721,,,,6269.0,1.508,1.065,4.109,,,,0.0,1.0,0.0,0.0,4313.4,6392.967
7686,11.13,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,9.792963
7687,1.84,80.9,0.77,0.008318,,,,5672.0,0.853,0.742,4.447,,,,0.0,0.0,0.0,1.0,9.9,11.808661
7688,3.416,62.3,0.84,0.007321,,,,6221.0,1.05,1.008,4.4,,,,1.0,0.0,0.0,0.0,8.1,7.4262424
7691,8.73393,378548.0,48.72,0.590973,,,,5938.0,0.755,0.844,4.605,,,,0.0,1.0,0.0,0.0,2624.6,20355.152
7693,2.08375,178470.0,14.72,0.386166,,,,3520.0,0.349,0.358,4.906,,,,0.0,1.0,0.0,0.0,502.0,3452.277
7694,5.32062,121991.0,44.29,0.491022,,,,5973.0,0.826,0.907,4.562,,,,0.0,1.0,0.0,0.0,2541.7,3967.1553
7695,14.0996,221205.0,55.0,0.431208,,,,5657.0,1.168,0.846,4.23,,,,0.0,1.0,0.0,0.0,2648.4,16099.348
7696,4.90392,155614.0,60.35,0.429764,,,,6350.0,1.286,1.03,4.233,,,,0.0,1.0,0.0,0.0,5497.0,13901.998
7697,3.85011,48673.6,72.76,0.45386,,,,6367.0,1.468,1.066,4.133,,,,0.0,1.0,0.0,0.0,3062.6,9399.8545
7698,4.295,65832.8,46.72,0.468628,,,,5926.0,0.913,1.004,4.519,,,,0.0,1.0,0.0,0.0,1053.1,1880.2516
7699,3.59854,10088.0,30.11,0.391049,,,,5185.0,0.705,0.673,4.571,,,,0.0,1.0,0.0,0.0,585.4,580.1726
7701,5.01919,315131.0,50.46,0.605584,,,,5623.0,0.763,0.853,4.596,,,,0.0,1.0,0.0,0.0,3786.7,32753.13
7702,2.14715,2707.8,129.93,0.338588,,,,6587.0,3.514,1.53,3.531,,,,0.0,1.0,0.0,0.0,504.1,593.68713
7703,7.53677,341973.0,53.87,0.615142,,,,5256.0,0.802,0.745,4.502,,,,0.0,1.0,0.0,0.0,2957.7,12528.959
7704,7.638,66.1,0.62,0.007496,,,,5525.0,0.753,0.843,4.603,,,,0.0,0.0,0.0,1.0,18.2,9.527407
7705,11.5917,522879.0,232.39,0.693192,,,,8117.0,3.07,1.922,3.748,,,,0.0,1.0,0.0,0.0,1487.2,3443.7498
7706,11.4071,70781.0,159.34,0.475282,,,,8117.0,3.07,1.922,3.748,,,,0.0,1.0,0.0,0.0,283.7,403.76572
7707,11.5142,394232.0,93.94,1.323478,,,,5191.0,0.65,0.635,4.615,,,,0.0,1.0,0.0,0.0,3458.3,8702.419
7709,1.477,53.5,2.48,0.006735,,,,5742.0,3.374,1.378,3.521,,,,0.0,0.0,0.0,1.0,10.1,8.412362
7710,1.97644,308504.0,51.1,1.010664,,,,4399.0,0.463,0.48,4.788,,,,1.0,0.0,0.0,0.0,808.3,8782.887
7712,3.0271,49833.0,40.15,0.291345,,,,5826.0,1.262,1.091,4.273,,,,0.0,1.0,0.0,0.0,351.1,7721.653
7713,6.881,20.0,0.97,0.004374,,,,7331.0,2.041,1.668,4.041,,,,1.0,0.0,0.0,0.0,24.3,10.076053
7714,4.34296,120272.0,56.15,0.501167,,,,6033.0,1.026,0.961,4.398,,,,0.0,1.0,0.0,0.0,502.0,13952.613
7715,2.208,302.0,1.4,0.015824,,,,5593.0,0.812,0.723,4.478,,,,1.0,0.0,0.0,0.0,5.9,7.6205
7716,1.79962,190191.0,30.8,0.536261,,,,4627.0,0.526,0.53,4.721,,,,0.0,1.0,0.0,0.0,1049.3,3594.6064
7717,3.87956,53075.2,58.77,0.460769,,,,6154.0,1.168,1.247,4.399,,,,0.0,1.0,0.0,0.0,602.3,7656.48
7718,4.7847,126975.0,108.33,0.516428,,,,7652.0,1.921,1.707,4.104,,,,0.0,1.0,0.0,0.0,472.8,31448.91
7720,4.32742,124933.0,62.08,0.626114,,,,5970.0,0.908,0.996,4.521,,,,0.0,1.0,0.0,0.0,2025.7,5191.9297
7721,1.17,127.3,21.22,0.010249,,,,5283.0,18.959,2.948,2.352,,,,0.0,0.0,1.0,0.0,8.3,20.868204
7722,2.84685,29838.9,36.91,0.425743,,,,6018.0,0.794,0.853,4.569,,,,0.0,1.0,0.0,0.0,443.6,3564.7332
7723,3.72527,375343.0,70.52,0.616794,,,,6065.0,1.047,0.954,4.377,,,,0.0,1.0,0.0,0.0,1737.7,16859.463
7724,2.45699,35756.4,43.45,0.50044,,,,5419.0,0.795,0.885,4.581,,,,0.0,1.0,0.0,0.0,445.3,773.0808
7725,5.7219,150682.0,35.62,0.396857,,,,5391.0,0.822,0.854,4.539,,,,0.0,1.0,0.0,0.0,489.6,7268.926
7726,2.66475,76162.0,37.64,0.277757,,,,6440.0,1.241,1.153,4.313,,,,0.0,1.0,0.0,0.0,1150.7,6111.0522
7727,21.1764,352808.0,42.91,0.548107,,,,5260.0,0.717,0.68,4.56,,,,0.0,1.0,0.0,0.0,1834.5,9825.477
7730,1.772,92.5,0.68,0.009047,,,,5367.0,0.687,0.757,4.639,,,,1.0,0.0,1.0,0.0,14.0,9.257696
7731,2.4864,224.7,18.2,0.188743,,,,5977.0,0.883,0.929,4.514,,,,1.0,0.0,1.0,0.0,40.2,11.749644
7733,1.9,85.5,0.69,0.008449,,,,5216.0,0.751,0.755,4.564,,,,0.0,0.0,1.0,0.0,8.8,8.005492
7736,1.0597,46.1,1.16,0.006706,,,,6514.0,1.585,1.127,4.09,,,,0.0,0.0,0.0,1.0,15.9,9.910051
7738,6.001,528.9,2.06,0.021938,,,,5591.0,0.86,0.977,4.559,,,,0.0,0.0,0.0,1.0,10.5,8.979768
7739,3.799,60.9,0.66,0.007058,,,,5582.0,0.85,0.937,4.551,,,,0.0,0.0,0.0,1.0,9.6,9.167092
7740,15.9897,399167.0,123.34,0.653253,,,,6569.0,1.729,1.11,4.008,,,,1.0,0.0,0.0,0.0,915.3,4108.7007
7742,7.63621,96480.3,93.29,0.490678,,,,6011.0,1.741,1.1,3.998,,,,0.0,1.0,0.0,0.0,4403.8,7443.9375
7743,2.851,27.1,0.58,0.004806,,,,6428.0,1.109,0.992,4.345,,,,0.0,1.0,0.0,0.0,11.7,7.3173795
7745,4.03833,69414.0,45.85,0.466485,,,,6024.0,0.9,0.985,4.523,,,,0.0,1.0,0.0,0.0,1186.0,5342.1294
7746,5.315,62.9,5.86,0.007309,,,,6286.0,7.342,2.233,3.056,,,,1.0,0.0,0.0,0.0,16.0,10.178919
7747,14.41,83.5,1.26,0.010126,,,,6594.0,1.138,1.158,4.39,,,,1.0,0.0,0.0,0.0,14.1,7.236802
7748,3.2605,4184.6,36.25,0.373854,,,,5929.0,0.888,0.867,4.479,,,,0.0,1.0,1.0,0.0,82.6,500.239
7749,18.534,421.3,95.86,0.22878,,,,6564.0,3.837,1.757,3.515,,,,1.0,0.0,0.0,0.0,102.3,11.520877
7750,12.62,289.9,4.25,0.022179,,,,6877.0,1.753,1.196,4.028,,,,1.0,0.0,0.0,0.0,27.2,7.2290244
7751,7.847,31.9,1.94,0.007366,,,,6028.0,2.412,1.122,3.724,,,,1.0,0.0,0.0,0.0,12.5,7.8120313
7752,2.6494,41142.0,64.99,0.441483,,,,5433.0,1.348,0.944,4.154,,,,0.0,1.0,0.0,1.0,339.5,905.40314
7753,0.1046,283.3,3.27,0.019633,,,,6333.0,1.523,1.338,4.198,,,,1.0,0.0,0.0,0.0,4.7,7.195924
7754,5.3012,237595.0,51.89,0.573221,,,,5569.0,0.829,0.928,4.566,,,,0.0,1.0,0.0,0.0,3164.4,25761.838
7755,1.8478,4759.6,26.71,0.34891,,,,4963.0,0.701,0.781,4.63,,,,0.0,1.0,1.0,0.0,181.3,343.8974
7756,3.5521,230736.0,47.49,0.601527,,,,5622.0,0.723,0.803,4.619,,,,0.0,1.0,0.0,0.0,1111.9,15494.061
7757,5.07999,222364.0,90.67,0.559159,,,,5993.0,1.485,1.046,4.114,,,,0.0,1.0,0.0,0.0,4456.6,11564.339
7758,10.287,502.5,12.35,0.027019,,,,6681.0,4.185,1.866,3.465,,,,1.0,0.0,0.0,0.0,21.6,10.227767
7760,5.48853,236718.0,34.94,0.569347,,,,3977.0,0.562,0.572,4.697,,,,0.0,1.0,0.0,0.0,2907.6,6626.6484
7761,10.32,54.4,31.28,0.136014,,,,6831.0,2.106,1.511,3.971,,,,1.0,0.0,0.0,0.0,15.8,9.453849
7762,4.19,581.4,14.63,0.021516,,,,4992.0,6.226,1.179,2.921,,,,1.0,0.0,0.0,0.0,10.9,7.1754837
7763,3.57993,333641.0,64.84,0.617872,,,,5446.0,0.961,0.825,4.388,,,,0.0,1.0,0.0,0.0,713.8,15106.515
7766,5.90232,349695.0,75.09,0.565488,,,,6818.0,1.216,1.24,4.357,,,,0.0,1.0,0.0,0.0,8168.6,20670.848
7768,3.723,13.7,0.35,0.003442,,,,5922.0,0.921,0.881,4.454,,,,0.0,1.0,0.0,0.0,9.0,7.9041343
7769,13.4919,280751.0,83.75,0.569395,,,,6674.0,1.347,1.284,4.286,,,,0.0,1.0,0.0,0.0,2583.7,15425.731
7770,15.76,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,8.967848
7771,4.62417,58790.4,52.66,0.464111,,,,5857.0,1.039,0.981,4.396,,,,0.0,1.0,0.0,0.0,1599.1,5104.599
7772,9.8,246.4,3.35,0.014984,,,,6295.0,2.049,1.237,3.907,,,,1.0,0.0,0.0,0.0,9.8,8.195831
7773,3.9377,6084.6,51.6,0.376799,,,,5953.0,1.254,0.831,4.161,,,,0.0,1.0,1.0,0.0,258.1,1225.7109
7774,4.11779,140584.0,69.11,0.49952,,,,6011.0,1.267,0.966,4.217,,,,0.0,1.0,1.0,0.0,1589.6,16096.433
7775,1.0114,139.9,14.74,0.010813,,,,4994.0,12.487,2.731,2.682,,,,1.0,0.0,1.0,0.0,19.2,11.277555
7776,2.883,221.0,1.0,0.013335,,,,5017.0,0.688,0.663,4.585,,,,1.0,0.0,0.0,0.0,7.4,7.7047367
7777,13.01,307.1,3.7,0.016903,,,,5258.0,2.004,0.864,3.771,,,,1.0,0.0,0.0,0.0,11.1,7.2363176
7778,8.3777,238224.0,50.0,0.500443,,,,6126.0,0.915,0.994,4.513,,,,0.0,1.0,0.0,0.0,156.8,5966.992
7779,4.05376,77323.6,43.98,0.477765,,,,5873.0,0.843,0.93,4.554,,,,1.0,0.0,0.0,0.0,976.0,6199.2515
7780,6.9719,217538.0,30.13,0.424455,,,,5030.0,0.65,0.717,4.665,,,,0.0,1.0,0.0,0.0,268.7,4912.5977
7781,48.69,115.8,16.17,0.147908,,,,5515.0,1.001,0.831,4.357,,,,0.0,1.0,0.0,0.0,36.1,14.326993
7782,5.59653,296478.0,51.51,0.513326,,,,6099.0,0.919,1.0,4.511,,,,0.0,1.0,0.0,0.0,6979.7,14686.157
7783,5.94104,130083.0,40.08,0.335823,,,,6284.0,1.093,0.986,4.355,,,,0.0,1.0,0.0,0.0,5131.4,14726.335
7784,10.0915,359086.0,62.75,0.626615,,,,5623.0,0.917,0.77,4.4,,,,0.0,1.0,0.0,0.0,2415.6,12874.616
7785,8.0666,132864.0,23.94,0.373543,,,,5030.0,0.587,0.587,4.67,,,,0.0,1.0,0.0,0.0,312.5,4202.9165
7786,3.16757,71631.0,47.55,0.471271,,,,5622.0,0.924,0.864,4.443,,,,0.0,1.0,0.0,0.0,563.9,3174.9177
7787,2.79,461.0,31.78,0.018956,,,,4840.0,15.355,3.121,2.56,,,,0.0,0.0,1.0,0.0,23.5,15.072552
7789,2.539,42.7,1.58,0.006638,,,,6596.0,2.176,1.415,3.913,,,,1.0,0.0,0.0,0.0,15.4,9.142647
7790,1.2082,54.9,0.69,0.006914,,,,5381.0,0.911,0.806,4.426,,,,0.0,1.0,1.0,1.0,16.8,14.339321
7791,4.9442,4143.4,5.35,0.070473,,,,5220.0,0.695,0.665,4.578,,,,0.0,1.0,1.0,0.0,79.8,181.69836
7793,9.7746,357470.0,76.06,0.630297,,,,6522.0,1.105,1.135,4.407,,,,0.0,1.0,0.0,0.0,3813.5,22832.904
7794,7.77203,120206.0,54.13,0.322717,,,,6109.0,1.536,1.076,4.097,,,,0.0,1.0,0.0,0.0,8251.5,12819.482
7795,4.37027,165034.0,120.0,0.524793,,,,7742.0,2.094,1.687,4.024,,,,0.0,1.0,0.0,0.0,1071.6,21201.256
7796,2.655,78.9,0.47,0.00794,,,,3931.0,0.544,0.564,4.717,,,,0.0,0.0,0.0,1.0,8.5,7.4616175
7797,5.36124,97123.4,42.54,0.340794,,,,6425.0,1.143,1.04,4.341,,,,0.0,1.0,0.0,0.0,1587.6,6211.1597
7798,1.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,8.255654
7799,3.301,19.3,0.54,0.004151,,,,6056.0,1.196,0.975,4.271,,,,0.0,0.0,1.0,1.0,9.8,8.795994
7801,3.654,298.8,1.4,0.017495,,,,5602.0,0.732,0.832,4.614,,,,0.0,0.0,1.0,0.0,10.7,9.662641
7802,1.6393,34957.0,31.98,0.452671,,,,5110.0,0.647,0.632,4.618,,,,1.0,0.0,0.0,0.0,79.8,48.65337
7803,4.36387,118355.0,56.94,0.319873,,,,5870.0,1.63,0.775,3.903,,,,0.0,1.0,0.0,0.0,4696.8,7447.298
7804,10.0879,358575.0,86.76,0.571184,,,,6773.0,1.391,1.427,4.306,,,,0.0,1.0,0.0,0.0,3017.9,48732.562
7805,22.106,338.1,4.66,0.023224,,,,6917.0,1.837,1.383,4.05,,,,1.0,0.0,0.0,0.0,27.0,7.791055
7806,7.28274,317670.0,52.38,0.561719,,,,5644.0,0.854,0.943,4.55,,,,0.0,1.0,0.0,0.0,6707.7,12087.34
7807,2.01,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,8.896677
7808,5.73122,82601.4,53.53,0.482449,,,,6095.0,1.016,0.9,4.378,,,,0.0,1.0,0.0,0.0,2768.6,4422.4136
7809,16.5797,2477.0,14.32,0.060438,,,,7094.0,2.17,1.379,3.905,,,,0.0,1.0,0.0,0.0,304.0,46.47178
7812,3.41062,269847.0,57.6,0.554622,,,,6116.0,0.951,0.888,4.431,,,,0.0,1.0,0.0,0.0,1575.9,20417.725
7813,3.069,60.0,8.61,0.051553,,,,6850.0,1.53,1.35,4.196,,,,0.0,0.0,0.0,1.0,8.8,11.837865
7815,7.8377,104242.0,152.74,0.498842,,,,7216.0,2.804,1.682,3.768,,,,0.0,1.0,0.0,0.0,175.7,399.30194
7817,3.682,106.5,34.87,0.00954,,,,4297.0,33.474,1.883,1.663,,,,1.0,0.0,0.0,0.0,14.3,49.580254
7820,4.563,4946.0,7.1,0.075359,,,,5873.0,0.863,0.954,4.547,,,,1.0,1.0,0.0,0.0,34.3,32.636223
7821,4.013,1530.0,4.69,0.043088,,,,6108.0,0.997,1.072,4.471,,,,1.0,1.0,1.0,1.0,11.6,12.845109
7822,4.393,317.6,153.72,0.039437,,,,4289.0,35.695,1.863,1.603,,,,0.0,1.0,0.0,0.0,7.1,16.037567
7823,4.73492,76412.9,36.62,0.47764,,,,5951.0,0.702,0.796,4.638,,,,0.0,1.0,0.0,0.0,1797.4,3704.5034
7825,2.67349,59429.0,29.74,0.297295,,,,5896.0,0.916,1.008,4.518,,,,0.0,1.0,0.0,0.0,394.4,1560.35
7826,1.67,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,7.376212
7827,5.1822,9662.2,22.89,0.388134,,,,4831.0,0.54,0.548,4.713,,,,0.0,1.0,0.0,0.0,151.8,165.07071
7828,5.43677,42548.8,42.72,0.446583,,,,5774.0,0.876,0.903,4.508,,,,0.0,1.0,1.0,0.0,942.6,1558.1451
7829,1.4145,5995.4,50.41,0.388885,,,,6140.0,1.187,0.899,4.243,,,,0.0,1.0,0.0,0.0,231.8,443.6691
7830,7.25775,38851.4,41.77,0.183373,,,,6100.0,2.086,1.244,3.895,,,,0.0,1.0,0.0,0.0,2390.4,5434.5547
7831,3.76585,337545.0,41.01,0.612716,,,,4867.0,0.613,0.665,4.687,,,,0.0,1.0,0.0,0.0,850.4,4319.8896
7833,11.4007,205866.0,95.58,0.427376,,,,6468.0,2.048,1.196,3.893,,,,0.0,1.0,0.0,0.0,3150.9,13503.378
7834,1.86,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,8.693157
7835,2.8029,408767.0,32.58,0.657162,,,,4239.0,0.454,0.466,4.793,,,,0.0,1.0,0.0,0.0,997.7,20016.305
7836,4.58,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,12.740726
7837,56.84,129.7,32.41,0.317724,,,,5956.0,0.934,1.017,4.504,,,,1.0,0.0,0.0,0.0,24.1,8.377711
7838,5.67,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,13.514008
7839,1.0713,743.6,12.6,0.036768,,,,6429.0,3.137,1.479,3.615,,,,0.0,1.0,1.0,0.0,182.9,44.47429
7840,8.689,38.4,1.76,0.006,,,,9451.0,2.679,2.441,3.97,,,,1.0,0.0,0.0,0.0,16.0,9.385214
7841,4.54864,293717.0,46.55,0.593703,,,,5519.0,0.718,0.811,4.621,,,,0.0,1.0,0.0,0.0,590.7,12307.685
7842,27.29,166.8,64.0,0.221012,,,,6541.0,2.652,1.519,3.773,,,,1.0,0.0,0.0,0.0,79.5,11.254124
7844,1.249,70.4,0.78,0.007834,,,,6075.0,0.909,0.957,4.501,,,,0.0,1.0,1.0,1.0,11.1,8.966737
7845,1.0,110.4,0.76,0.009434,,,,4949.0,0.741,0.715,4.552,,,,0.0,0.0,1.0,1.0,12.1,9.963305
7846,4.9939,149304.0,56.93,0.388484,,,,6785.0,1.342,1.374,4.321,,,,0.0,1.0,0.0,0.0,174.5,2790.9436
7847,3.85009,137295.0,80.87,0.488817,,,,6271.0,1.515,1.261,4.178,,,,0.0,1.0,0.0,0.0,1666.6,7476.891
7849,2.394,13.5,0.68,0.003675,,,,8847.0,1.685,1.643,4.2,,,,0.0,1.0,1.0,0.0,7.8,16.560652
7850,4.523,48.0,0.7,0.006797,,,,6100.0,0.94,0.883,4.438,,,,0.0,0.0,1.0,0.0,8.5,7.962308
7851,2.2865,57.7,1.84,0.007109,,,,6224.0,2.368,1.337,3.815,,,,0.0,1.0,0.0,1.0,38.8,13.154512
7852,0.993,23.5,1.22,0.004549,,,,6280.0,2.449,1.366,3.795,,,,0.0,1.0,1.0,0.0,9.0,7.7939034
7853,9.55999,63501.9,49.17,0.245783,,,,9454.0,1.832,2.144,4.244,,,,1.0,0.0,0.0,0.0,4419.3,4749.86
7854,5.8262,209006.0,40.9,0.431542,,,,5704.0,0.868,0.822,4.476,,,,0.0,1.0,0.0,0.0,2807.8,7646.191
